seq_mean,seq_std,seq_skew,seq_kurtosis,autocorr_1,autocorr_2,autocorr_3,autocorr_5,autocorr_10,max_run_length,mean_run_length,run_std,unique_substrings_3,change_rate,first_symbol,last_symbol,first_half_freq_*,second_half_freq_*,half_diff_*,first_half_freq_v,second_half_freq_v,half_diff_v,first_half_freq_w,second_half_freq_w,half_diff_w,first_half_freq_z,second_half_freq_z,half_diff_z,first_half_freq_y,second_half_freq_y,half_diff_y,first_half_freq_u,second_half_freq_u,half_diff_u,first_half_freq_.,second_half_freq_.,half_diff_.,first_half_freq_x,second_half_freq_x,half_diff_x,q1_freq_*,q1_freq_v,q1_freq_w,q1_freq_z,q1_freq_y,q1_freq_u,q1_freq_.,q1_freq_x,q2_freq_*,q2_freq_v,q2_freq_w,q2_freq_z,q2_freq_y,q2_freq_u,q2_freq_.,q2_freq_x,q3_freq_*,q3_freq_v,q3_freq_w,q3_freq_z,q3_freq_y,q3_freq_u,q3_freq_.,q3_freq_x,q4_freq_*,q4_freq_v,q4_freq_w,q4_freq_z,q4_freq_y,q4_freq_u,q4_freq_.,q4_freq_x,pattern_peak_pattern,pattern_valley_pattern,pattern_constant_pattern,pattern_oscillating_pattern,group_trans_bright_bright,group_trans_bright_medium,group_trans_bright_dim,group_trans_medium_bright,group_trans_medium_medium,group_trans_medium_dim,group_trans_dim_bright,group_trans_dim_medium,group_trans_dim_dim,freq_*,freq_v,freq_w,freq_z,freq_y,freq_u,freq_.,freq_x,field_id,label,object_id
3.15,2.2754120505965507,0.03113077704992942,-1.3294920706050608,-0.07842282725769213,-0.0435750444514297,0.2363572172725201,0.11166425036643043,-0.1415941908396836,3,1.1428571428571428,0.4237827706911807,36,0.8717948717948718,4,1,0.3,0.05,0.25,0.1,0.2,-0.1,0.1,0.15,-0.04999999999999999,0.05,0.05,0.0,0.15,0.1,0.04999999999999999,0.2,0.25,-0.04999999999999999,0.05,0.1,-0.05,0.05,0.1,-0.05,0.5,0.0,0.2,0.0,0.2,0.1,0.0,0.0,0.1,0.2,0.0,0.1,0.1,0.3,0.1,0.1,0.1,0.2,0.3,0.0,0.1,0.1,0.1,0.1,0.0,0.2,0.0,0.1,0.1,0.4,0.1,0.1,0.0,0.0,0.02631578947368421,0.0,0.05128205128205128,0.05128205128205128,0.07692307692307693,0.05128205128205128,0.1282051282051282,0.15384615384615385,0.07692307692307693,0.1794871794871795,0.23076923076923078,0.175,0.15,0.125,0.05,0.125,0.225,0.075,0.075,3,0,obj244
3.825,2.072287383545053,0.06572586541718442,-1.2569675976227486,-0.0060561237408691335,-0.31871351658878533,0.197575751893456,-0.22899273386587024,0.4589621325875848,2,1.1428571428571428,0.3499271061118826,37,0.8717948717948718,5,2,0.0,0.05,-0.05,0.15,0.1,0.04999999999999999,0.25,0.1,0.15,0.15,0.2,-0.05000000000000002,0.1,0.1,0.0,0.1,0.1,0.0,0.15,0.2,-0.05000000000000002,0.1,0.15,-0.04999999999999999,0.0,0.2,0.2,0.1,0.0,0.2,0.2,0.1,0.0,0.1,0.3,0.2,0.2,0.0,0.1,0.1,0.1,0.1,0.1,0.2,0.0,0.2,0.3,0.0,0.0,0.1,0.1,0.2,0.2,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.02564102564102564,0.15384615384615385,0.23076923076923078,0.0,0.28205128205128205,0.28205128205128205,0.025,0.125,0.175,0.175,0.1,0.1,0.175,0.125,3,0,obj245
3.675,2.3493350122960326,-0.012283716993416549,-1.4109221459322971,-0.0455453901711096,-0.01276543984150893,-0.05556939252240062,0.13199773940335546,0.08483179815833798,4,1.25,0.7071067811865476,36,0.7948717948717948,5,2,0.0,0.15,-0.15,0.3,0.1,0.19999999999999998,0.1,0.1,0.0,0.15,0.05,0.09999999999999999,0.05,0.2,-0.15000000000000002,0.1,0.05,0.05,0.2,0.15,0.05000000000000002,0.1,0.2,-0.1,0.0,0.3,0.1,0.2,0.0,0.1,0.3,0.0,0.0,0.3,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.3,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.05128205128205128,0.02564102564102564,0.28205128205128205,0.1282051282051282,0.05128205128205128,0.15384615384615385,0.28205128205128205,0.075,0.2,0.1,0.1,0.125,0.075,0.175,0.15,1,0,obj246
3.125,2.249305448355114,0.2658840109853414,-1.1682601717330603,-0.31604436117623225,-0.04120360519139644,-0.015556847920907262,0.3436647353751637,0.05340077957697102,3,1.2121212121212122,0.4772125984249583,38,0.8205128205128205,3,5,0.1,0.15,-0.04999999999999999,0.25,0.15,0.1,0.05,0.2,-0.15000000000000002,0.2,0.05,0.15000000000000002,0.1,0.15,-0.04999999999999999,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.2,0.1,0.3,0.0,0.0,0.1,0.2,0.1,0.3,0.0,0.1,0.2,0.2,0.1,0.0,0.2,0.3,0.0,0.1,0.2,0.0,0.1,0.1,0.1,0.0,0.4,0.0,0.1,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.02564102564102564,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.20512820512820512,0.1794871794871795,0.05128205128205128,0.1794871794871795,0.20512820512820512,0.125,0.2,0.125,0.125,0.125,0.1,0.1,0.1,2,1,obj247
3.625,2.1758618981911515,-0.05301188221061081,-0.9771198902068425,-0.21534671865892735,0.06423379320575581,-0.07297493813878513,-0.02157631357861139,0.03562537034219061,2,1.0526315789473684,0.22329687826943603,37,0.9487179487179487,3,7,0.0,0.2,-0.2,0.15,0.1,0.04999999999999999,0.1,0.05,0.05,0.2,0.1,0.1,0.25,0.15,0.1,0.15,0.15,0.0,0.0,0.1,-0.1,0.15,0.15,0.0,0.0,0.2,0.1,0.1,0.2,0.1,0.0,0.3,0.0,0.1,0.1,0.3,0.3,0.2,0.0,0.0,0.2,0.1,0.1,0.0,0.1,0.3,0.1,0.1,0.2,0.1,0.0,0.2,0.2,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.07692307692307693,0.02564102564102564,0.05128205128205128,0.2564102564102564,0.07692307692307693,0.28205128205128205,0.20512820512820512,0.1,0.125,0.075,0.15,0.2,0.15,0.05,0.15,4,0,obj248
3.5,2.085665361461421,-0.08266608646299728,-1.0598493856520013,-0.14646721871695634,-0.32782356396132395,0.026348238825886702,-0.3446119876293423,0.30026770633705296,2,1.1428571428571428,0.3499271061118826,36,0.8717948717948718,0,2,0.2,0.0,0.2,0.05,0.15,-0.09999999999999999,0.1,0.25,-0.15,0.05,0.1,-0.05,0.25,0.15,0.1,0.1,0.2,-0.1,0.15,0.1,0.04999999999999999,0.1,0.05,0.05,0.3,0.0,0.0,0.1,0.2,0.1,0.2,0.1,0.1,0.1,0.2,0.0,0.3,0.1,0.1,0.1,0.0,0.2,0.3,0.2,0.0,0.2,0.1,0.0,0.0,0.1,0.2,0.0,0.3,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.07692307692307693,0.02564102564102564,0.1282051282051282,0.1794871794871795,0.02564102564102564,0.23076923076923078,0.3076923076923077,0.1,0.1,0.175,0.075,0.2,0.15,0.125,0.075,5,1,obj249
3.5,2.6645825188948455,0.01982182988664089,-1.5283177940884745,0.3106250180665131,-0.05223258304794926,-0.08864052381183438,-0.2833699385000918,0.2788786845789491,2,1.1111111111111112,0.3142696805273545,36,0.8974358974358975,0,3,0.2,0.2,0.0,0.1,0.2,-0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.05,0.1,-0.05,0.05,0.15,-0.09999999999999999,0.3,0.15,0.15,0.3,0.1,0.1,0.1,0.1,0.0,0.0,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.3,0.2,0.0,0.1,0.1,0.0,0.2,0.1,0.1,0.2,0.0,0.1,0.1,0.2,0.1,0.2,0.0,0.02631578947368421,0.0,0.0,0.05128205128205128,0.15384615384615385,0.0,0.07692307692307693,0.07692307692307693,0.28205128205128205,0.05128205128205128,0.20512820512820512,0.10256410256410256,0.2,0.15,0.05,0.1,0.1,0.075,0.1,0.225,5,0,obj250
3.25,2.321098877687032,0.24740261830095248,-1.2314640855723216,-0.028530328458403236,-0.14940958699669754,0.11203077811956234,-0.22569762631812285,-0.05222129912285746,2,1.1111111111111112,0.3142696805273545,37,0.8974358974358975,2,2,0.1,0.15,-0.04999999999999999,0.2,0.15,0.05000000000000002,0.15,0.1,0.04999999999999999,0.1,0.25,-0.15,0.15,0.0,0.15,0.05,0.1,-0.05,0.15,0.1,0.04999999999999999,0.1,0.15,-0.04999999999999999,0.0,0.2,0.1,0.1,0.3,0.0,0.2,0.1,0.2,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.2,0.1,0.0,0.4,0.0,0.2,0.0,0.1,0.1,0.2,0.2,0.1,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.07692307692307693,0.07692307692307693,0.1282051282051282,0.20512820512820512,0.05128205128205128,0.23076923076923078,0.1794871794871795,0.125,0.175,0.125,0.175,0.075,0.075,0.125,0.125,4,1,obj251
3.675,2.5138367090962768,-0.22531216142476904,-1.4410503895338538,0.2919268681337892,0.07120102740257138,0.17275409855130677,-0.1159458463751535,0.16556841016115156,3,1.3333333333333333,0.5374838498865699,37,0.7435897435897436,1,0,0.2,0.15,0.05000000000000002,0.15,0.1,0.04999999999999999,0.15,0.0,0.15,0.0,0.1,-0.1,0.1,0.05,0.05,0.05,0.35,-0.3,0.2,0.1,0.1,0.15,0.15,0.0,0.3,0.3,0.2,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.3,0.3,0.1,0.0,0.0,0.1,0.1,0.5,0.1,0.1,0.2,0.2,0.0,0.1,0.0,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.1282051282051282,0.1794871794871795,0.07692307692307693,0.15384615384615385,0.2564102564102564,0.175,0.125,0.075,0.05,0.075,0.2,0.15,0.15,2,0,obj252
3.6,2.2781571499789037,-0.009134246316197475,-1.2339982402797731,-0.06382720135081486,-0.30175103589236485,-0.2146357362011702,0.16983978868967334,0.04287472401136916,2,1.0256410256410255,0.1580618975120251,33,0.9743589743589743,5,2,0.1,0.15,-0.04999999999999999,0.1,0.0,0.1,0.15,0.3,-0.15,0.05,0.15,-0.09999999999999999,0.1,0.15,-0.04999999999999999,0.15,0.0,0.15,0.2,0.15,0.05000000000000002,0.15,0.1,0.04999999999999999,0.2,0.0,0.2,0.0,0.0,0.2,0.3,0.1,0.0,0.2,0.1,0.1,0.2,0.1,0.1,0.2,0.1,0.0,0.3,0.2,0.1,0.0,0.1,0.2,0.2,0.0,0.3,0.1,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1282051282051282,0.0,0.10256410256410256,0.10256410256410256,0.1794871794871795,0.02564102564102564,0.1794871794871795,0.28205128205128205,0.125,0.05,0.225,0.1,0.125,0.075,0.175,0.125,1,1,obj253
3.45,2.1441781642391566,-0.167150897735344,-0.9969263031277187,-0.006499026085597143,0.046271892034322075,-0.05273853578322773,0.12255268761805535,-0.051666475309705036,2,1.1764705882352942,0.3812200410828153,38,0.8461538461538461,0,4,0.2,0.1,0.1,0.05,0.1,-0.05,0.05,0.15,-0.09999999999999999,0.15,0.1,0.04999999999999999,0.2,0.25,-0.04999999999999999,0.2,0.05,0.15000000000000002,0.05,0.2,-0.15000000000000002,0.1,0.05,0.05,0.4,0.1,0.0,0.0,0.2,0.1,0.1,0.1,0.0,0.0,0.1,0.3,0.2,0.3,0.0,0.1,0.0,0.1,0.2,0.2,0.2,0.0,0.2,0.1,0.2,0.1,0.1,0.0,0.3,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.02564102564102564,0.07692307692307693,0.05128205128205128,0.02564102564102564,0.1794871794871795,0.02564102564102564,0.20512820512820512,0.358974358974359,0.15,0.075,0.1,0.125,0.225,0.125,0.125,0.075,3,0,obj254
3.95,2.108909670896314,-0.222056355668259,-0.8884635910619205,-0.0029997511059775745,-0.13146124590151212,0.07414573248259605,0.41404951761429776,0.26956916266961484,2,1.1428571428571428,0.3499271061118826,36,0.8717948717948718,6,7,0.1,0.05,0.05,0.15,0.05,0.09999999999999999,0.0,0.05,-0.05,0.2,0.3,-0.09999999999999998,0.1,0.15,-0.04999999999999999,0.15,0.15,0.0,0.15,0.1,0.04999999999999999,0.15,0.15,0.0,0.1,0.3,0.0,0.2,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.2,0.1,0.2,0.2,0.2,0.0,0.1,0.1,0.4,0.0,0.2,0.2,0.0,0.1,0.0,0.0,0.2,0.3,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.02564102564102564,0.05128205128205128,0.1794871794871795,0.05128205128205128,0.23076923076923078,0.38461538461538464,0.075,0.1,0.025,0.25,0.125,0.15,0.125,0.15,2,1,obj255
4.1,2.353720459187964,-0.3384303322862436,-1.19876774101057,0.09960465961338687,-0.1787659776710294,0.09092580376852229,0.12754062803960817,0.15683626596034014,2,1.1111111111111112,0.3142696805273545,34,0.8974358974358975,5,6,0.05,0.1,-0.05,0.1,0.25,-0.15,0.05,0.0,0.05,0.15,0.0,0.15,0.1,0.2,-0.1,0.3,0.05,0.25,0.1,0.1,0.0,0.15,0.3,-0.15,0.0,0.1,0.1,0.1,0.1,0.4,0.1,0.1,0.1,0.1,0.0,0.2,0.1,0.2,0.1,0.2,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.5,0.1,0.4,0.0,0.0,0.3,0.0,0.1,0.1,0.0,0.02631578947368421,0.0,0.0,0.0,0.05128205128205128,0.02564102564102564,0.05128205128205128,0.1282051282051282,0.2564102564102564,0.02564102564102564,0.2564102564102564,0.20512820512820512,0.075,0.175,0.025,0.075,0.15,0.175,0.1,0.225,5,0,obj256
3.4,2.233830790368868,0.04467643638393822,-1.1270276022987862,-0.010283780265555861,0.01664446998008606,-0.06138630105552666,-0.25702467482299496,0.07128334626231017,2,1.1111111111111112,0.3142696805273545,36,0.8974358974358975,5,5,0.15,0.15,0.0,0.05,0.05,0.0,0.15,0.25,-0.1,0.25,0.0,0.25,0.15,0.15,0.0,0.1,0.05,0.05,0.1,0.2,-0.1,0.05,0.15,-0.09999999999999999,0.2,0.0,0.3,0.1,0.1,0.1,0.2,0.0,0.1,0.1,0.0,0.4,0.2,0.1,0.0,0.1,0.2,0.1,0.3,0.0,0.1,0.0,0.2,0.1,0.1,0.0,0.2,0.0,0.2,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.10256410256410256,0.07692307692307693,0.10256410256410256,0.1794871794871795,0.07692307692307693,0.20512820512820512,0.20512820512820512,0.15,0.05,0.2,0.125,0.15,0.075,0.15,0.1,5,1,obj257
3.5,2.4698178070456938,0.07467199765994104,-1.2830556302069334,-0.12867218196913913,-0.2986668674782799,0.06602490804733593,-0.06890237834444064,-0.17708492888803098,3,1.0810810810810811,0.35855403138977293,37,0.9230769230769231,2,4,0.15,0.2,-0.05000000000000002,0.05,0.1,-0.05,0.15,0.1,0.04999999999999999,0.15,0.15,0.0,0.15,0.15,0.0,0.05,0.0,0.05,0.05,0.15,-0.09999999999999999,0.25,0.15,0.1,0.2,0.1,0.3,0.0,0.1,0.0,0.0,0.3,0.1,0.0,0.0,0.3,0.2,0.1,0.1,0.2,0.2,0.1,0.1,0.2,0.2,0.0,0.2,0.0,0.2,0.1,0.1,0.1,0.1,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.10256410256410256,0.07692307692307693,0.10256410256410256,0.1282051282051282,0.1794871794871795,0.07692307692307693,0.15384615384615385,0.1794871794871795,0.175,0.075,0.125,0.15,0.15,0.025,0.1,0.2,1,1,obj258
3.3,2.2045407685048604,0.09324189350100598,-1.1236473098613018,0.25394007723841616,-0.035277046176215084,-0.09527694106835292,-0.13837970622557297,-0.10589566564933066,2,1.2121212121212122,0.40881022918884974,38,0.8205128205128205,7,3,0.15,0.1,0.04999999999999999,0.15,0.15,0.0,0.15,0.1,0.04999999999999999,0.0,0.2,-0.2,0.15,0.25,-0.1,0.05,0.15,-0.09999999999999999,0.2,0.0,0.2,0.15,0.05,0.09999999999999999,0.2,0.1,0.1,0.0,0.3,0.0,0.1,0.2,0.1,0.2,0.2,0.0,0.0,0.1,0.3,0.1,0.1,0.0,0.0,0.1,0.4,0.3,0.0,0.1,0.1,0.3,0.2,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.07692307692307693,0.02564102564102564,0.07692307692307693,0.1282051282051282,0.1794871794871795,0.02564102564102564,0.15384615384615385,0.3076923076923077,0.125,0.15,0.125,0.1,0.2,0.1,0.1,0.1,4,1,obj259
3.075,2.1258821698297394,-0.020013330549939316,-1.3289820842172555,-0.14789572503639564,-0.2959888592811426,0.321534823600148,-0.43831164705792863,0.2258666746974819,2,1.1111111111111112,0.3142696805273545,36,0.8974358974358975,5,1,0.2,0.15,0.05000000000000002,0.1,0.1,0.0,0.1,0.2,-0.1,0.2,0.1,0.1,0.0,0.2,-0.2,0.2,0.05,0.15000000000000002,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.1,0.0,0.3,0.2,0.0,0.2,0.0,0.2,0.3,0.0,0.1,0.2,0.0,0.2,0.0,0.2,0.1,0.1,0.1,0.3,0.0,0.1,0.2,0.2,0.1,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.15384615384615385,0.02564102564102564,0.07692307692307693,0.1282051282051282,0.15384615384615385,0.15384615384615385,0.28205128205128205,0.175,0.1,0.15,0.15,0.1,0.125,0.2,0.0,2,0,obj260
3.3,2.3473389188611002,-0.1651482021036593,-1.3373012605360326,-0.03809414515492679,-0.4201383817342382,-0.17006941983277354,0.10733658489976156,-0.31614126531919795,2,1.0810810810810811,0.2729595929287048,37,0.9230769230769231,4,3,0.2,0.25,-0.04999999999999999,0.0,0.15,-0.15,0.1,0.05,0.05,0.1,0.1,0.0,0.1,0.1,0.0,0.3,0.2,0.09999999999999998,0.1,0.1,0.0,0.1,0.05,0.05,0.2,0.0,0.1,0.0,0.1,0.4,0.0,0.2,0.2,0.0,0.1,0.2,0.1,0.2,0.2,0.0,0.2,0.2,0.1,0.1,0.1,0.1,0.2,0.0,0.3,0.1,0.0,0.1,0.1,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.05128205128205128,0.05128205128205128,0.1282051282051282,0.10256410256410256,0.0,0.1282051282051282,0.07692307692307693,0.1794871794871795,0.28205128205128205,0.225,0.075,0.075,0.1,0.1,0.25,0.1,0.075,2,0,obj261
3.55,2.073041244162788,0.17316962921309045,-0.9416591284961133,0.15392610844003116,0.047486369246269686,0.03443348527197322,0.01433004836960824,-0.014308878159246806,2,1.1428571428571428,0.3499271061118826,38,0.8717948717948718,2,6,0.05,0.1,-0.05,0.05,0.1,-0.05,0.25,0.15,0.1,0.3,0.1,0.19999999999999998,0.1,0.15,-0.04999999999999999,0.1,0.1,0.0,0.0,0.2,-0.2,0.15,0.1,0.04999999999999999,0.1,0.0,0.3,0.4,0.1,0.0,0.0,0.1,0.0,0.1,0.2,0.2,0.1,0.2,0.0,0.2,0.1,0.0,0.1,0.2,0.2,0.1,0.2,0.1,0.1,0.2,0.2,0.0,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.05128205128205128,0.15384615384615385,0.20512820512820512,0.02564102564102564,0.23076923076923078,0.2564102564102564,0.075,0.075,0.2,0.2,0.125,0.1,0.1,0.125,3,1,obj262
3.85,2.1857492994394394,0.01946388413598488,-1.36682200956702,0.1769908692000026,-0.0380685981343018,-0.10443883494119818,-0.32665090083850234,-0.1554350006492129,3,1.2121212121212122,0.5369710650505863,35,0.8205128205128205,3,7,0.05,0.0,0.05,0.1,0.25,-0.15,0.1,0.15,-0.04999999999999999,0.15,0.2,-0.05000000000000002,0.1,0.05,0.05,0.05,0.15,-0.09999999999999999,0.3,0.05,0.25,0.15,0.15,0.0,0.1,0.0,0.2,0.3,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.1,0.6,0.1,0.0,0.3,0.2,0.2,0.0,0.2,0.1,0.0,0.0,0.2,0.1,0.2,0.1,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.1794871794871795,0.2564102564102564,0.02564102564102564,0.2564102564102564,0.2564102564102564,0.025,0.175,0.125,0.175,0.075,0.1,0.175,0.15,3,0,obj263
3.325,2.017269193736919,0.3378027608670434,-0.6400737987656058,0.155144950621217,0.1789326075965112,-0.0012469460182771193,-0.05072118862975904,-0.12657774187872323,2,1.1111111111111112,0.3142696805273545,36,0.8974358974358975,2,2,0.1,0.05,0.05,0.1,0.15,-0.04999999999999999,0.2,0.1,0.1,0.3,0.15,0.15,0.2,0.2,0.0,0.05,0.05,0.0,0.05,0.05,0.0,0.0,0.25,-0.25,0.1,0.2,0.2,0.3,0.1,0.0,0.1,0.0,0.1,0.0,0.2,0.3,0.3,0.1,0.0,0.0,0.0,0.2,0.1,0.1,0.2,0.0,0.1,0.3,0.1,0.1,0.1,0.2,0.2,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.05128205128205128,0.05128205128205128,0.15384615384615385,0.1794871794871795,0.02564102564102564,0.20512820512820512,0.3076923076923077,0.075,0.125,0.15,0.225,0.2,0.05,0.05,0.125,2,0,obj264
3.9,2.615339366124404,-0.2933100281722312,-1.368286395814097,0.02713178294573644,-0.5127085671384664,0.028111843217338443,0.020448088286682226,-0.09241448553065491,2,1.1111111111111112,0.3142696805273545,38,0.8974358974358975,0,0,0.1,0.3,-0.19999999999999998,0.1,0.0,0.1,0.15,0.05,0.09999999999999999,0.0,0.05,-0.05,0.2,0.1,0.1,0.05,0.2,-0.15000000000000002,0.2,0.0,0.2,0.2,0.3,-0.09999999999999998,0.1,0.2,0.2,0.0,0.2,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.2,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.2,0.1,0.0,0.4,0.3,0.0,0.1,0.1,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.02564102564102564,0.05128205128205128,0.10256410256410256,0.05128205128205128,0.15384615384615385,0.20512820512820512,0.10256410256410256,0.20512820512820512,0.10256410256410256,0.2,0.05,0.1,0.025,0.15,0.125,0.1,0.25,2,1,obj265
4.05,1.9742087022399633,-0.1669703819254075,-1.1700095577788925,-0.06572443253512165,-0.18204130180218622,0.03987200824929488,-0.08647446770457788,-0.1502550408789097,2,1.1428571428571428,0.3499271061118826,36,0.8717948717948718,7,4,0.05,0.0,0.05,0.1,0.05,0.05,0.15,0.25,-0.1,0.15,0.05,0.09999999999999999,0.15,0.15,0.0,0.1,0.15,-0.04999999999999999,0.15,0.3,-0.15,0.15,0.05,0.09999999999999999,0.0,0.1,0.2,0.2,0.2,0.0,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.0,0.1,0.4,0.0,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.1,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.1282051282051282,0.2564102564102564,0.02564102564102564,0.23076923076923078,0.3333333333333333,0.025,0.075,0.2,0.1,0.15,0.125,0.225,0.1,5,1,obj266
3.95,2.2130295976330725,-0.3796947188329415,-1.0319997936253682,0.293524898147453,0.475498914623387,0.14853355029217188,-0.12154349761993564,-0.06181543700397827,4,1.2121212121212122,0.5907148087763008,36,0.8205128205128205,4,0,0.05,0.15,-0.09999999999999999,0.15,0.05,0.09999999999999999,0.1,0.05,0.05,0.1,0.1,0.0,0.15,0.15,0.0,0.3,0.05,0.25,0.15,0.2,-0.05000000000000002,0.0,0.25,-0.25,0.1,0.3,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.3,0.0,0.2,0.0,0.1,0.0,0.2,0.0,0.3,0.2,0.1,0.1,0.0,0.2,0.1,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.02564102564102564,0.20512820512820512,0.07692307692307693,0.07692307692307693,0.10256410256410256,0.4358974358974359,0.1,0.1,0.075,0.1,0.15,0.175,0.175,0.125,2,0,obj267
3.0,2.6172504656604803,0.3681358212661126,-1.3451435878309976,0.1323816653060501,0.17650976965226556,-0.0360398231127956,0.03985928181600705,-0.059903184834572805,2,1.1428571428571428,0.3499271061118826,35,0.8717948717948718,1,3,0.2,0.3,-0.09999999999999998,0.1,0.15,-0.04999999999999999,0.1,0.2,-0.1,0.05,0.15,-0.09999999999999999,0.05,0.0,0.05,0.2,0.05,0.15000000000000002,0.05,0.0,0.05,0.25,0.15,0.1,0.2,0.1,0.0,0.1,0.0,0.3,0.0,0.3,0.2,0.1,0.2,0.0,0.1,0.1,0.1,0.2,0.3,0.3,0.2,0.0,0.0,0.1,0.0,0.1,0.3,0.0,0.2,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.07692307692307693,0.1282051282051282,0.05128205128205128,0.1282051282051282,0.15384615384615385,0.20512820512820512,0.05128205128205128,0.1794871794871795,0.02564102564102564,0.25,0.125,0.15,0.1,0.025,0.125,0.025,0.2,4,0,obj268
3.55,2.1441781642391566,-0.07630967247544339,-1.0026035498759422,-0.05944650537878126,-0.1399462935461829,-0.09899344381666482,0.4218901586554123,0.18814398692889936,2,1.1428571428571428,0.3499271061118826,37,0.8717948717948718,2,5,0.15,0.1,0.04999999999999999,0.1,0.0,0.1,0.2,0.15,0.05000000000000002,0.05,0.2,-0.15000000000000002,0.25,0.1,0.15,0.0,0.25,-0.25,0.2,0.05,0.15000000000000002,0.05,0.15,-0.09999999999999999,0.1,0.1,0.3,0.1,0.2,0.0,0.2,0.0,0.2,0.1,0.1,0.0,0.3,0.0,0.2,0.1,0.2,0.0,0.1,0.3,0.2,0.1,0.0,0.1,0.0,0.0,0.2,0.1,0.0,0.4,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.1794871794871795,0.05128205128205128,0.1794871794871795,0.3076923076923077,0.125,0.05,0.175,0.125,0.175,0.125,0.125,0.1,4,0,obj269
3.525,2.3236555252446522,-0.09753632259466273,-1.297286814917628,-0.11367529351388764,-0.16608891605736673,0.011206085386586658,-0.02826737799467405,0.020567616943703924,2,1.1111111111111112,0.3142696805273545,36,0.8974358974358975,5,0,0.15,0.1,0.04999999999999999,0.2,0.15,0.05000000000000002,0.1,0.05,0.05,0.05,0.05,0.0,0.2,0.15,0.05000000000000002,0.1,0.25,-0.15,0.05,0.15,-0.09999999999999999,0.15,0.1,0.04999999999999999,0.1,0.2,0.0,0.1,0.3,0.2,0.0,0.1,0.2,0.2,0.2,0.0,0.1,0.0,0.1,0.2,0.1,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.0,0.0,0.2,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.02564102564102564,0.05128205128205128,0.15384615384615385,0.1794871794871795,0.07692307692307693,0.15384615384615385,0.28205128205128205,0.125,0.175,0.075,0.05,0.175,0.175,0.1,0.125,4,0,obj270
