frame,rolling_tsi
2503,0.6832258401893925
2504,0.677764378090417
2505,0.6737183774518756
2506,0.669175679149977
2507,0.6777234914823027
2508,0.6822806098949699
2509,0.6882688519059315
2510,0.6953317236325303
2511,0.7014663883775558
2512,0.7114911681640608
2513,0.7201270535371349
2514,0.7295992319845747
2515,0.735097484568888
2516,0.7408649682650861
2517,0.745715308928794
2518,0.7598149773694517
2519,0.7647457233470546
2520,0.7679934183689476
2521,0.7717637752446314
2522,0.7764821565020763
2523,0.7746569416528996
2524,0.7761579555856857
2525,0.784836094712609
2526,0.7893993492942744
2527,0.7926974816224515
2528,0.7990135587823659
2529,0.804623735355215
2530,0.808332471956098
2531,0.8134452174799842
2532,0.817322284414873
2533,0.8211317957737618
2534,0.8254635716151799
2535,0.8294402846130471
2536,0.8311968836023679
2537,0.8308700674491007
2538,0.832723985598706
2539,0.8346682144933464
2540,0.8369995837190185
2541,0.8403108915476972
2542,0.8424155002984355
2543,0.8446595728763829
2544,0.8521001133883352
2545,0.8537259567790015
2546,0.8553956519662618
2547,0.8548698079898357
2548,0.8540836540486283
2549,0.8558157349380779
2550,0.8546043930355423
2551,0.8557492668486699
2552,0.8570218347895964
2553,0.8541040000008577
2554,0.8545113896867503
2555,0.8554515492889354
2556,0.8525041653086484
2557,0.8548901168049768
2558,0.8568254833529698
2559,0.8572131280294343
2560,0.8590188441127686
2561,0.8590920136310389
2562,0.8596107811252839
2563,0.8587796900150673
2564,0.8591707897933895
2565,0.8582409440159682
2566,0.858728191821384
2567,0.8587972564850682
2568,0.8554455035251345
2569,0.8552718378967974
2570,0.8523453071359349
2571,0.8521185693982977
2572,0.8514396386233232
2573,0.8528346386050738
2574,0.852784019564552
2575,0.8565226573256146
2576,0.8544273772813583
2577,0.8518800488054779
2578,0.850095923304023
2579,0.8499741398159376
2580,0.848979733779867
2581,0.8475307939963262
2582,0.8463048194153262
2583,0.845059583668694
2584,0.8436698202637644
2585,0.8418766180680681
2586,0.8405429740415328
2587,0.8397589322653711
2588,0.839716834842032
2589,0.8398222445024254
2590,0.839308640831337
2591,0.8368266091273495
2592,0.8382293840148763
2593,0.8388605571845605
2594,0.8388070036419657
2595,0.838153264678409
2596,0.8425964650488565
2597,0.8423573752324626
2598,0.8369606763815594
2599,0.8350673202068002
2600,0.8328664385625703
2601,0.8310705663294745
2602,0.8301519232891712
2603,0.8302043818475888
2604,0.830173104366078
2605,0.8306342149421874
2606,0.8295942275899626
2607,0.8299246717794994
2608,0.8304056550620554
2609,0.8287662513741105
2610,0.8266601930377017
2611,0.8259066446684044
2612,0.8251702995066571
2613,0.8243997162408611
2614,0.8204991673173923
2615,0.8184312457743868
2616,0.818227400418811
2617,0.8168641323075945
2618,0.818056009839154
2619,0.8147079141906259
2620,0.8146759350808266
2621,0.8129636372920427
2622,0.8133577210612704
2623,0.8140539685704073
2624,0.812571213981522
2625,0.8113449802273631
2626,0.8091944253174215
2627,0.8076445155027576
2628,0.8065917667311213
2629,0.806513000952428
2630,0.8061263161066821
2631,0.8043139858485315
2632,0.8035853099789065
2633,0.8029266880479246
2634,0.8022203019855454
2635,0.8022517240980016
2636,0.8046468634636572
2637,0.8034403113952344
2638,0.8025481138788206
2639,0.8013170370640035
2640,0.8006611660746183
2641,0.8003414990905974
2642,0.7985867400733879
2643,0.7964825755819802
2644,0.7943208255289069
2645,0.7932790298993723
2646,0.7937738220377111
2647,0.796692511507035
2648,0.795854517904179
2649,0.7945087392443554
2650,0.7916889387508411
2651,0.7852736923714235
2652,0.786341896117564
2653,0.7798641135347346
2654,0.774364865814472
2655,0.7721721432280821
2656,0.7609573731012412
2657,0.7486793560712379
2658,0.7388195487624996
2659,0.7281241011354287
2660,0.7143371322622406
2661,0.7014506261280613
2662,0.6925395732656814
2663,0.6815279187336629
2664,0.6757456548872462
2665,0.6654657498532076
2666,0.6548956732841071
2667,0.6513372720767647
2668,0.6335355600878345
2669,0.6252412766929005
2670,0.6149009415814587
2671,0.604539824440413
2672,0.5985715555568007
2673,0.5923094106674809
2674,0.5863747137484234
2675,0.5822226703996934
2676,0.569250608314122
2677,0.5566033506427777
2678,0.5427268167816851
2679,0.5394920876868177
2680,0.5276080865347696
2681,0.5206330530729502
2682,0.5114160253458608
2683,0.5037820541932002
2684,0.4958718179537672
2685,0.4943455079617738
2686,0.4948785205191053
2687,0.5011398494734065
2688,0.49958830828164147
2689,0.500054564663671
2690,0.5227552319931019
2691,0.537060029063928
2692,0.551608831529722
2693,0.5680469867631943
2694,0.5716206897793819
2695,0.5777341757470107
2696,0.5784740515578455
2697,0.5863498330149195
2698,0.590448459452579
2699,0.5917912483948731
2700,0.5959033029000538
2701,0.5941761013417095
2702,0.5914446068396375
2703,0.5879850457171545
2704,0.5819644262829593
2705,0.5791694609007165
2706,0.5759583169201318
2707,0.5615963920742031
2708,0.5641888681995224
2709,0.5726939794033583
2710,0.5785111102499307
2711,0.5795861534768952
2712,0.5820628008875193
2713,0.5918307814805769
2714,0.597126488706961
2715,0.600255001178166
2716,0.6050223646133277
2717,0.6095248105970117
2718,0.6138671590202605
2719,0.6158842783732256
2720,0.6196511686045
2721,0.6215307759268099
2722,0.6190715918943035
2723,0.6228714713073611
2724,0.6266481201010663
2725,0.6355666085131865
2726,0.6456018034050512
2727,0.6517614645684817
2728,0.6460310105678975
2729,0.6471559563619413
2730,0.6527744195457775
2731,0.6598421746109746
2732,0.6588125438154823
2733,0.6667756612616269
2734,0.6741350955346537
2735,0.677415228949795
2736,0.6815339539448217
2737,0.6880654601898538
2738,0.6773798434791509
2739,0.6734655565329315
2740,0.6712802775085487
2741,0.6698338591241512
2742,0.6702899942616498
2743,0.6729263464815148
2744,0.6710029259070165
2745,0.6720596700492116
2746,0.6651025706727942
2747,0.660827004091218
2748,0.6664862011580174
2749,0.6539876539544962
2750,0.6487912013461543
2751,0.6459705597722485
2752,0.6330802562860932
2753,0.6252931640567745
2754,0.6132058532337706
2755,0.6034320286171345
2756,0.5937534295406752
2757,0.5854648641630169
2758,0.5759419604773452
2759,0.5646686268546126
2760,0.5565314607161072
2761,0.5463105992400047
2762,0.5476007311799157
2763,0.5450157251402169
2764,0.5450555406723023
2765,0.5461241267360147
2766,0.5469371037687529
2767,0.5419561361983277
2768,0.5418943619908583
2769,0.5418716506219895
2770,0.5437861935501626
2771,0.5403066647276484
2772,0.5385193925135987
2773,0.5350108715490683
2774,0.5318549375497139
2775,0.5204980865925637
2776,0.5150580614196463
2777,0.512164632204713
2778,0.5119223862907818
2779,0.5082041124943959
2780,0.4962706482401331
2781,0.48959766303480157
2782,0.47657122510293437
2783,0.4763769613363882
2784,0.48446379289284736
2785,0.5003093859899665
2786,0.5137418677469334
2787,0.5298234177906955
2788,0.5435817997377879
2789,0.5542244612514553
2790,0.5652055385944935
2791,0.5756099725493137
2792,0.5808907943436841
2793,0.588098237310244
2794,0.5957146163361386
2795,0.6052981297616076
2796,0.6157006410043127
2797,0.6247930718491579
2798,0.6357676881081211
2799,0.6435410318110334
2800,0.6519500015163304
2801,0.659667860930145
2802,0.6703808827046822
2803,0.6744567822275632
2804,0.676942117458819
2805,0.6811166981458319
2806,0.6977252404576026
2807,0.6945481840805567
2808,0.6982567737455194
2809,0.6967275335555339
2810,0.6978575099731976
2811,0.6985270875224558
2812,0.7010251522569184
2813,0.7005859897218341
2814,0.7005390410100951
2815,0.6998153633485531
2816,0.696066220389064
2817,0.6965871720895478
2818,0.6977756238070746
2819,0.6969080432897494
2820,0.6954146007191687
2821,0.7002546714983833
2822,0.6993774948828186
2823,0.697830393235606
2824,0.6974194171821023
2825,0.6978767987084336
2826,0.6913135792574505
2827,0.690712166524418
2828,0.6887321279537759
2829,0.6830960696984993
2830,0.6831502474852091
2831,0.6835307917300963
2832,0.6840465118654157
2833,0.681063326408436
2834,0.6804494625638217
2835,0.6802660680769104
2836,0.6768136427072261
2837,0.6820690630257531
2838,0.6853176958350529
2839,0.690765700044377
2840,0.693411753392748
2841,0.6978699297160649
2842,0.7077347831586072
2843,0.7108700213503205
2844,0.7138546715047208
2845,0.7148076814076546
2846,0.7163026620190069
2847,0.7158822082236564
2848,0.7166473129404913
2849,0.7182427151625502
2850,0.7210554002813774
2851,0.7270086456521672
2852,0.728769016099265
2853,0.7341931980363932
2854,0.7388483310849957
2855,0.7403143031886483
2856,0.7444716547494628
2857,0.7491341724837998
2858,0.7533858349559055
2859,0.7557896011376815
2860,0.7571269257203395
2861,0.7569506842726037
2862,0.7546316265391042
2863,0.7457335274258167
2864,0.7444088415816501
2865,0.7441372200883372
2866,0.7418157495999298
2867,0.7382636030148644
2868,0.7381289940958082
2869,0.7395966519513861
2870,0.7339040440801511
2871,0.7323265351794856
2872,0.7282368494638405
2873,0.7194207974517844
2874,0.7239795206371489
2875,0.7150063369772015
2876,0.711701020783985
2877,0.7103033099065674
2878,0.7105203090672254
2879,0.7119374176383988
2880,0.7120889881072613
2881,0.7099035132132567
2882,0.7094492115857992
2883,0.707123372379197
2884,0.7066308858988813
2885,0.7060583045800748
2886,0.7053220201894579
2887,0.7054196077036698
2888,0.7046354373677323
2889,0.706317059125076
2890,0.7050340687725386
2891,0.7053512858857787
2892,0.7049316023150021
2893,0.7048940060612736
2894,0.7047967699881641
2895,0.7040822132968043
2896,0.7031467659509836
2897,0.7039853968687573
2898,0.7044693278408796
2899,0.703910801995155
2900,0.7054671532637433
2901,0.7057938811196538
2902,0.7064271467298153
2903,0.7083903068934452
2904,0.7096949022630912
2905,0.7155940651981307
2906,0.7194336099217171
2907,0.7200678767638019
2908,0.7221013102800514
2909,0.7226999308945223
2910,0.7230105255234136
2911,0.7173087526597384
2912,0.7165177962169214
2913,0.7090144622197543
2914,0.7086369834966508
2915,0.7041639873188512
2916,0.6966263438298991
2917,0.6890651747416189
2918,0.6850205371817577
2919,0.6855666020560336
2920,0.6800411575467222
2921,0.6761010855645263
2922,0.6715401439763373
2923,0.6652318347734378
2924,0.6589174100096324
2925,0.6562307796037518
2926,0.6575833804733978
2927,0.6611188337183268
2928,0.66546077322501
2929,0.6668326773498926
2930,0.6675005641605919
2931,0.6678694906769209
2932,0.6671583610837742
2933,0.6652467270244569
2934,0.6640137298045391
2935,0.6533148084278877
2936,0.6526789038298929
2937,0.653647535873473
2938,0.6557406221023858
2939,0.6581830701070319
2940,0.6568566087433657
2941,0.6544089154549819
2942,0.6543856038551514
2943,0.6532079239944284
2944,0.6538458504884286
2945,0.6539580656569498
2946,0.6502003214547466
2947,0.6509344593413838
2948,0.6516641143433031
2949,0.649837096235343
2950,0.6504762645644104
2951,0.6510312783590981
2952,0.6469160851551203
2953,0.6324474667772728
2954,0.6270096693570024
2955,0.6197986626775899
2956,0.6120273469072657
2957,0.6034023919505028
2958,0.5956249240805819
2959,0.5838017090683172
2960,0.5780695355824638
2961,0.5729612344864587
2962,0.5860477080377859
2963,0.5716638525367483
2964,0.5620849731909606
2965,0.5530146902190725
2966,0.5427466146247701
2967,0.5217459122006378
2968,0.48480410258285433
2969,0.4514483861326335
2970,0.4205902404800036
2971,0.39668246742571833
2972,0.3870879041104228
2973,0.3791973209152121
2974,0.3857594281463035
2975,0.3911728380774323
2976,0.38939023982417453
2977,0.38937201776631025
2978,0.38365237154454224
2979,0.3669301944351454
2980,0.36842936224571843
2981,0.37230197624690575
2982,0.3837513608628369
2983,0.3913142791134244
2984,0.3878692897234417
2985,0.3873433128501279
2986,0.3853030695243943
2987,0.38329810032094924
2988,0.3908860714928467
2989,0.40589834709215433
2990,0.4280189968643474
2991,0.45537532723649277
2992,0.4841028273475567
2993,0.5157079805259562
2994,0.5477763177700222
2995,0.5664548221851111
2996,0.5754161781498663
2997,0.588854250750019
2998,0.6090521622085312
2999,0.6258411788274911
3000,0.6453060545769456
3001,0.6618104797064301
3002,0.6782805848382578
3003,0.6873041754853652
3004,0.6967982448508028
3005,0.705147975218033
3006,0.7045449549038043
3007,0.711083091124084
3008,0.7149095393501391
3009,0.7197334274742291
3010,0.7252897208575904
3011,0.732293741644028
3012,0.7435549263565017
3013,0.7476828867923405
3014,0.7552046692854157
3015,0.7615452753911082
3016,0.7680530497680352
3017,0.773396196004151
3018,0.7787621417647566
3019,0.7780835142142466
3020,0.7784844906193955
3021,0.7811946078960854
3022,0.7842946125132879
3023,0.7860060208812233
3024,0.7878561155835025
3025,0.7897995892202652
3026,0.791495302134644
3027,0.7927228040513069
3028,0.7926113008102148
3029,0.7936243883398231
3030,0.794131913984369
3031,0.7954254021448035
3032,0.7950968944313931
3033,0.7962202208221199
3034,0.8030081282421904
3035,0.8060480542304992
3036,0.806645720654363
3037,0.8065346189633119
3038,0.8054788816879856
3039,0.8060489863480425
3040,0.8057703616191508
3041,0.8058156861773629
3042,0.8047585967737906
3043,0.8038409535658193
3044,0.8031207621125166
3045,0.8041749173920167
3046,0.8039960205395702
3047,0.8042992126862413
3048,0.8053424681474033
3049,0.806515727078611
3050,0.8076394320199777
3051,0.8079097134202968
3052,0.8138128592676236
3053,0.8182137007939316
3054,0.8176484105467029
3055,0.8136625255686222
3056,0.8107811393968846
3057,0.807634931375152
3058,0.8074620475065475
3059,0.8072334304518352
3060,0.8033235880064657
3061,0.8004103380269316
3062,0.7931724431025504
3063,0.7901234275019857
3064,0.7897393723535084
3065,0.7859393125991371
3066,0.7822854976928906
3067,0.7808732493732896
3068,0.7740690447361942
3069,0.770380729443841
3070,0.7677827674654809
3071,0.7655630214101252
3072,0.7587151665393949
3073,0.7536109407384706
3074,0.7481408257951894
3075,0.7430935575621509
3076,0.7361834185455218
3077,0.7223934857069332
3078,0.7125470878689328
3079,0.7019355131216793
3080,0.6932234254705163
3081,0.6817177024297433
3082,0.6706843504153255
3083,0.6615350455852428
3084,0.6426428433518756
3085,0.6166258531686053
3086,0.5872748719443801
3087,0.5590103220202787
3088,0.532375261591888
3089,0.5045447026076129
3090,0.4811431670288674
3091,0.4629580385330774
3092,0.4575919516489443
3093,0.45104445379355307
3094,0.4379164566515592
3095,0.4247428281437784
3096,0.41214055837685193
3097,0.40497809312739264
3098,0.39870453586794585
3099,0.40992471094357585
3100,0.41287423488829256
3101,0.4274564979731843
3102,0.4387772645370409
3103,0.44908444218803045
3104,0.46130890561687543
3105,0.48376431379538487
3106,0.4926649803525729
3107,0.5040536439363374
3108,0.5026421264340593
3109,0.5176966293141514
3110,0.5214975138771556
3111,0.5262623431101928
3112,0.5354730293107273
3113,0.5552087761227941
3114,0.5736996211046776
3115,0.5932179804750655
3116,0.6078993532913746
3117,0.6195526174053589
3118,0.6352938162102435
3119,0.6386528160146716
3120,0.6457594942749577
3121,0.6502335932772563
3122,0.6565314754244544
3123,0.6622768764358468
3124,0.6682631751839219
3125,0.6755485101889998
3126,0.6863349405175594
3127,0.6936891016415843
3128,0.6951384914724021
3129,0.698497814959051
3130,0.7025482069962512
3131,0.7079948369619178
3132,0.7094918144173938
3133,0.7110511046277248
3134,0.7116179560601519
3135,0.7089589895850255
3136,0.7076682481495024
3137,0.7100672336515778
3138,0.7121351959158451
3139,0.7138494640129046
3140,0.7196500396017117
3141,0.7188870314412883
3142,0.7283583039764312
3143,0.7362236588784621
3144,0.7424903705694571
3145,0.7483913640621862
3146,0.7547609341479133
3147,0.7616350257875808
3148,0.7688669499409715
3149,0.7781897033884169
3150,0.7874538005919294
3151,0.7930884842712282
3152,0.7982566938428083
3153,0.8030661100333001
3154,0.8076445482260126
3155,0.8090120680711939
3156,0.8062767931686431
3157,0.8096489826949397
3158,0.8081109637981244
3159,0.8085132228050655
3160,0.8090509789989692
3161,0.8153527142768862
3162,0.8172187623741887
3163,0.8194464505835484
3164,0.8204542412630301
3165,0.8220789600854523
3166,0.8222516790339589
3167,0.8263896825244704
3168,0.8271276868575332
3169,0.8263223964372014
3170,0.8261200873744838
3171,0.829508861705706
3172,0.8300921309935216
3173,0.8324203397582653
3174,0.8343933814007903
3175,0.8315751048035906
3176,0.8351190909586651
3177,0.8373448083381472
3178,0.8379476761467382
3179,0.838692986137642
3180,0.8387995829140236
3181,0.8350098088326007
3182,0.8333760187229087
3183,0.8319610647594915
3184,0.8302083928657721
3185,0.8276967154092161
3186,0.8245629215997216
3187,0.8198189668103775
3188,0.8160469247020932
3189,0.8111743578842888
3190,0.8061093938101253
3191,0.802255481910469
3192,0.7998009355538673
3193,0.7978824393642414
3194,0.7971881115750634
3195,0.7941230188293688
3196,0.7902005767863826
3197,0.7922056311374277
3198,0.7896194043528254
3199,0.7896348235655615
3200,0.7879154484657129
3201,0.7842113840509701
3202,0.7834524191008176
3203,0.7802017602139731
3204,0.7780188142684239
3205,0.7766745016835175
3206,0.7748881862242143
3207,0.7756649931178858
3208,0.7724517270459739
3209,0.768109066528633
3210,0.7662531997573334
3211,0.7673058756712694
3212,0.7659434800317404
3213,0.7636683431805042
3214,0.7620830592250295
3215,0.761919325952924
3216,0.758643884248453
3217,0.7565610873620872
3218,0.7502759427273809
3219,0.7463790563399029
3220,0.7418910544484227
3221,0.7407045950989015
3222,0.7344415697471798
3223,0.727142854395418
3224,0.7255958481014588
3225,0.7235944405139478
3226,0.721215968476437
3227,0.7210937529418424
3228,0.7189566459654084
3229,0.7154462041625955
3230,0.7157599101138973
3231,0.7109714210915232
3232,0.7089108721837283
3233,0.7062909571277904
3234,0.7054733583351431
3235,0.7029369315573456
3236,0.699696837786765
3237,0.6972820547272485
3238,0.7006815091899952
3239,0.6982965592941135
3240,0.7111243164272627
3241,0.7096995640879391
3242,0.709478728052758
3243,0.7093211630650622
3244,0.7091236149721946
3245,0.7100624787513252
3246,0.7081680470944791
3247,0.7101285960311043
3248,0.706425832704188
3249,0.7036985606272002
3250,0.6996322960388657
3251,0.6980836181631564
3252,0.6919121591727846
3253,0.6881032685376538
3254,0.6868353106941711
3255,0.6987319958415752
3256,0.6929860464041391
3257,0.6873809005698985
3258,0.6844398376606436
3259,0.6825372780452494
3260,0.681487920060992
3261,0.6772440532904158
3262,0.6742335583113679
3263,0.6652377828133529
3264,0.6613850455311463
3265,0.6582576012583929
3266,0.6405419172836431
3267,0.6392985219394414
3268,0.6404420835562756
3269,0.6418622890267753
3270,0.6389676307378154
3271,0.6385086932526419
3272,0.6340851861771662
3273,0.6307428644270141
3274,0.6249076316511676
3275,0.6261303663708682
3276,0.6213126139619027
3277,0.6155452841529224
3278,0.616779106311782
3279,0.6191317894258624
3280,0.6143310678299425
3281,0.6134574085219948
3282,0.6158349410616358
3283,0.6113476547111225
3284,0.6113927804728465
3285,0.6094998348766216
3286,0.6092678018853086
3287,0.6080306595481116
3288,0.613187873242957
3289,0.6190876668669536
3290,0.6238181992176572
3291,0.6255762691268881
3292,0.6308275646519235
3293,0.6302081702298568
3294,0.6327266173934774
3295,0.6366925308432008
3296,0.6348630417437855
3297,0.6350376125052135
3298,0.6358112076688973
3299,0.6362471671093943
3300,0.6361160054301209
3301,0.6256601615805699
3302,0.6233520112227732
3303,0.620814639993952
3304,0.6068499259071302
3305,0.6113818167678906
3306,0.6171373855710922
3307,0.6256978570952146
3308,0.6293515869222657
3309,0.6325187796597493
3310,0.6345290277804927
3311,0.6381059827905011
3312,0.6432750580738452
3313,0.647619011995618
3314,0.6511382015643352
3315,0.6599135052635527
3316,0.6672204734689866
3317,0.678427249683921
3318,0.6834047903271387
3319,0.6916605715780231
3320,0.6888562579154429
3321,0.6940872425300244
3322,0.7024200212981953
3323,0.7059618650113788
3324,0.710955657829683
3325,0.7179926514242108
3326,0.7236047752650578
3327,0.7295842605987022
3328,0.7364884423530997
3329,0.7399603491540483
3330,0.7457324585076859
3331,0.7506988404982787
3332,0.7470106877709197
3333,0.7480096671336938
3334,0.7490508389182433
3335,0.751133369453037
3336,0.7524282515781243
3337,0.7541780640288627
3338,0.7547328491565827
3339,0.752689002149663
3340,0.7534574771487894
3341,0.752813193896363
3342,0.7495671603288543
3343,0.7500332622044504
3344,0.7473791154044801
3345,0.7483580365898417
3346,0.7511469174207657
3347,0.7524319103469786
3348,0.7526726232043948
3349,0.7534885640976471
3350,0.7535789455284916
3351,0.7563729042033527
3352,0.7574257631172974
3353,0.7570017571291694
3354,0.7572098874185744
3355,0.7478825342293194
3356,0.7513158524514172
3357,0.7520079261467476
3358,0.7514836746616398
3359,0.7520583901369013
3360,0.7541516255318896
3361,0.749868911415743
3362,0.7552084104283749
3363,0.7566546490103976
3364,0.7583193022784216
3365,0.7683233513930326
3366,0.770899619662275
3367,0.7736072146311899
3368,0.7764894423579026
3369,0.7800182009196012
3370,0.7822635252129186
3371,0.7828593615598614
3372,0.7850211449666019
3373,0.7933213988662691
3374,0.79847595608701
3375,0.803034035302216
3376,0.810595853242359
3377,0.8136547317763921
3378,0.8156372230865463
3379,0.8218777561093062
3380,0.8255599641581342
3381,0.8284810452583055
3382,0.8279334157296179
3383,0.8301101487435724
3384,0.8331865809500227
3385,0.8364943501461308
3386,0.8392700436525926
3387,0.8409860067841809
3388,0.842065126182088
3389,0.8442473891361413
3390,0.8461230439374726
3391,0.8472852839942137
3392,0.8509200648358202
3393,0.8543751705622108
3394,0.8577541748789221
3395,0.8604664450226368
3396,0.8630557862964614
3397,0.8661076492653386
3398,0.8672978309974988
3399,0.8710080919617723
3400,0.8774726489099837
3401,0.8801139341720506
3402,0.8833323950389297
3403,0.8921136450179947
3404,0.8930638196205632
3405,0.8946298861432029
3406,0.8961685251031455
3407,0.8950159059276627
3408,0.8956151371590007
3409,0.8965367981513773
3410,0.8956643647013409
3411,0.895154015964424
3412,0.8965882635451243
3413,0.8990672378419641
3414,0.9007549642953792
3415,0.9017559727445562
3416,0.9027039558915886
3417,0.903756294785842
3418,0.9048156959243755
3419,0.9046735375797145
3420,0.904889863525509
3421,0.9052234605807816
3422,0.9048350154162981
3423,0.9053157058589197
3424,0.8993558985778835
3425,0.8987807208827849
3426,0.8976308488223872
3427,0.8962657017993985
3428,0.8924066706053826
3429,0.890448251806269
3430,0.8878882282796983
3431,0.8864201461856269
3432,0.8851189638279638
3433,0.8837709371184106
3434,0.88168444490241
3435,0.879929298403568
3436,0.8786360835993228
3437,0.8773943243694733
3438,0.877258934047755
3439,0.8731003331457077
3440,0.86926953424011
3441,0.8696959507172671
3442,0.8678813241471205
3443,0.8662174299361507
3444,0.8626344214911035
3445,0.8600968266287246
3446,0.857169455646903
3447,0.8533267781416307
3448,0.8498135939008222
3449,0.8461034206403248
3450,0.840516703214791
3451,0.8357572842715831
3452,0.826406941428051
3453,0.8197224059003055
3454,0.8175420880164991
3455,0.8127622647424941
3456,0.8085815080815314
3457,0.8042574056832044
3458,0.8003106971036114
3459,0.7954228868181532
3460,0.7961847102178605
3461,0.7912157009902854
3462,0.7865467313166737
3463,0.7815753963655042
3464,0.7788043951499808
3465,0.7711790284347002
3466,0.7669795753560306
3467,0.7603999997769628
3468,0.7554258397301548
3469,0.752201011344585
3470,0.7491229770807465
3471,0.7496915402235365
3472,0.7486952382175993
3473,0.7491245731626552
3474,0.7474834721677974
3475,0.7481133716596065
3476,0.7422636766637073
3477,0.7425021575784465
3478,0.7413464349421974
3479,0.7417322020362791
3480,0.7415817784755089
3481,0.7449745957821067
3482,0.7441693487804567
3483,0.743542893862299
3484,0.7450039975558426
3485,0.746668299066596
3486,0.7500546260066524
3487,0.7567134118591199
3488,0.7614713263287629
3489,0.7667449770543846
3490,0.7712532075761559
3491,0.7729429080680486
3492,0.7757042551834136
3493,0.7772956820247865
3494,0.778090746124276
3495,0.781372333906859
3496,0.7833503654553708
3497,0.7894517370444741
3498,0.791682894558047
3499,0.7934934679307131
3500,0.7955144452515088
3501,0.7977300176770469
3502,0.8009515562441032
3503,0.8038667856455353
3504,0.8069707227995461
3505,0.8067581933828746
3506,0.8101622066072607
3507,0.8124690951523804
3508,0.8149429095062932
3509,0.8202873666130156
3510,0.8254397057984264
3511,0.821951347867878
3512,0.8199807706494084
3513,0.8192265412090454
3514,0.8166823171327182
3515,0.8133780488434827
3516,0.8106774228238802
3517,0.8077870817561676
3518,0.8056884264281581
3519,0.8034661253475951
3520,0.7998300949563306
3521,0.7972211317431751
3522,0.7954088238425485
3523,0.7944687597111586
3524,0.7899508787974097
3525,0.7851002635524724
3526,0.782862333587485
3527,0.7811528815209735
3528,0.7765108924992652
3529,0.7781735964783052
3530,0.7751118177684816
3531,0.7735980989650673
3532,0.7704254682742449
3533,0.7714398281891903
3534,0.7690184776173111
3535,0.7640621313789138
3536,0.7596442512672159
3537,0.7554632364676701
3538,0.7546144067090775
3539,0.7553591307236389
3540,0.7544175376407279
3541,0.753518035278164
3542,0.7527142472652051
3543,0.7527356060631576
3544,0.7521889456273644
3545,0.7503448878142002
3546,0.7473384813601551
3547,0.7474570131245717
3548,0.7458188119123046
3549,0.7492136664547002
3550,0.7455561414394497
3551,0.7447543821965239
3552,0.7433253577381504
3553,0.7403285005719863
3554,0.7406118737991928
3555,0.7398985034056429
3556,0.7406486140509505
3557,0.7393428558929891
3558,0.7384096592514657
3559,0.7360243030680216
3560,0.7379409681004394
3561,0.7386538945092629
3562,0.7341516424322887
3563,0.7260631040487009
3564,0.7223550962380016
3565,0.7182980558299651
3566,0.7245844847974248
3567,0.7200028932334521
3568,0.7188944410529385
3569,0.7228133283816381
3570,0.7208345355083133
3571,0.7203645872028319
3572,0.7213743301247375
3573,0.7261770332346835
3574,0.7230695553581077
3575,0.7207213191485466
3576,0.7112952305453901
3577,0.7017209531474786
3578,0.6924120319408369
3579,0.6762509867816864
3580,0.6609673634278288
3581,0.6439280357118033
3582,0.6399274654827045
3583,0.6379369590068945
3584,0.6401048298249026
3585,0.6420754366331958
3586,0.6457704549914705
3587,0.6525882368286902
3588,0.6550348019514711
3589,0.6595405578185303
3590,0.6604339687620837
3591,0.6561024958283319
3592,0.6529804712363241
3593,0.6606730381731754
3594,0.6660569927437825
3595,0.6700253188470202
3596,0.6830360218005516
3597,0.6923164169097159
3598,0.6907319837419106
3599,0.6956762960096825
3600,0.7056128140359981
3601,0.712321642965301
3602,0.7212701380693585
3603,0.7296527059024246
3604,0.7424421604071192
3605,0.7523406929860489
3606,0.7550009023663432
3607,0.7610747290653812
3608,0.7705274591424193
3609,0.7776960542139814
3610,0.7871421140228226
3611,0.7919292277299598
3612,0.796063930160561
3613,0.7991265806482838
3614,0.797244754042298
3615,0.7990664811630558
3616,0.8009931947628256
3617,0.8026489225046505
3618,0.8052230293319687
3619,0.8079238359856097
3620,0.8098929264518027
3621,0.8110577981101538
3622,0.8137259215832677
3623,0.8147207156336596
3624,0.816746992984163
3625,0.815246321556841
3626,0.8189536200063074
3627,0.8210850546984108
3628,0.8204451433444139
3629,0.8224029918575794
3630,0.8236005246370298
3631,0.8255806926364173
3632,0.826653773495435
3633,0.8281832754111157
3634,0.8315102456554518
3635,0.8303334081161783
3636,0.8306941262690966
3637,0.8305333521282674
3638,0.8322655153632924
3639,0.8301969348237661
3640,0.8270797258270401
3641,0.8251268440140963
3642,0.8248440488486117
3643,0.8239858140880723
3644,0.8235956194149714
3645,0.8216120181032223
3646,0.8202696582751106
3647,0.820282956168609
3648,0.8187526831801116
3649,0.8191789232946881
3650,0.8192290160957169
3651,0.8191643674173922
3652,0.8218857312992616
3653,0.8214282744286101
3654,0.8213719137707267
3655,0.8212751730655046
3656,0.8204619063172235
3657,0.8183879250836777
3658,0.8182039768790232
3659,0.8176496521163448
3660,0.8170818003045893
3661,0.8184699807655677
3662,0.8164225701738536
3663,0.8155891824877308
3664,0.8160430849610605
3665,0.8120401356544764
3666,0.8125779866136222
3667,0.8085554359878107
3668,0.8025558139912572
3669,0.8001417241725151
3670,0.7981036407964958
3671,0.79616900347402
3672,0.7944592786171679
3673,0.788381575646026
3674,0.7869436073329816
3675,0.7785099467895867
3676,0.7715574727513608
3677,0.7657279437921516
3678,0.7614680183064299
