freq_1,freq_2,freq_A,freq_B,freq_C,freq_D,prop_1,prop_2,prop_A,prop_B,prop_C,prop_D,first_symbol_1,first_symbol_2,first_symbol_A,first_symbol_B,first_symbol_C,first_symbol_D,last_symbol_1,last_symbol_2,last_symbol_A,last_symbol_B,last_symbol_C,last_symbol_D,middle_symbol_1,middle_symbol_2,middle_symbol_A,middle_symbol_B,middle_symbol_C,middle_symbol_D,trans_11,trans_12,trans_1A,trans_1B,trans_1C,trans_1D,trans_21,trans_22,trans_2A,trans_2B,trans_2C,trans_2D,trans_A1,trans_A2,trans_AA,trans_AB,trans_AC,trans_AD,trans_B1,trans_B2,trans_BA,trans_BB,trans_BC,trans_BD,trans_C1,trans_C2,trans_CA,trans_CB,trans_CC,trans_CD,trans_D1,trans_D2,trans_DA,trans_DB,trans_DC,trans_DD,unique_symbols,longest_run,symbol_entropy,first_pos_1,first_pos_2,first_pos_A,first_pos_B,first_pos_C,first_pos_D,digit_count,letter_count,digit_prop,letter_prop
1,5,4,4,4,2,0.05,0.25,0.2,0.2,0.2,0.1,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0,1,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,6,2,2.4414460711655215,9,0,3,7,1,13,6,14,0.3,0.7
2,4,5,4,2,3,0.1,0.2,0.25,0.2,0.1,0.15,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,0,1,0,0,0,1,1,0,0,3,0,0,0,1,1,1,1,1,1,0,3,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,6,2,2.503701696057348,10,2,0,3,5,1,6,14,0.3,0.7
6,3,4,1,2,4,0.3,0.15,0.2,0.05,0.1,0.2,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,1,2,0,0,2,1,0,1,0,1,0,1,2,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,6,2,2.408694969562842,0,2,1,6,3,5,9,11,0.45,0.55
4,4,2,2,3,5,0.2,0.2,0.1,0.1,0.15,0.25,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1,0,0,1,1,0,0,0,1,0,2,1,0,0,0,1,0,1,1,0,0,0,0,1,0,2,0,0,0,1,2,2,0,0,0,1,6,2,2.503701696057348,10,2,0,15,3,1,8,12,0.4,0.6
3,5,4,5,1,2,0.15,0.25,0.2,0.25,0.05,0.1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,0,0,2,0,1,0,1,1,3,0,0,1,2,0,0,0,1,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,2,2.4232196723355077,0,4,6,1,11,10,8,12,0.4,0.6
4,2,1,5,4,4,0.2,0.1,0.05,0.25,0.2,0.2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,1,0,1,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,2,1,1,0,1,1,0,1,0,0,1,0,1,6,2,2.4414460711655215,7,15,17,2,0,3,6,14,0.3,0.7
2,7,1,3,4,3,0.1,0.35,0.05,0.15,0.2,0.15,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0,1,0,1,0,0,0,2,0,1,2,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,2,0,0,0,1,6,4,2.3638651219508544,4,0,3,5,1,12,9,11,0.45,0.55
4,5,3,3,3,2,0.2,0.25,0.15,0.15,0.15,0.1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0,1,1,2,0,0,2,1,1,0,1,0,0,2,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,6,2,2.528212945841001,0,3,1,5,15,6,9,11,0.45,0.55
4,3,5,4,2,2,0.2,0.15,0.25,0.2,0.1,0.1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0,1,1,2,0,0,0,0,2,1,0,0,2,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,6,2,2.503701696057348,3,1,2,4,0,11,7,13,0.35,0.65
4,5,1,5,2,3,0.2,0.25,0.05,0.25,0.1,0.15,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,0,2,1,0,0,0,1,1,0,3,0,0,1,0,0,0,0,0,0,2,0,1,0,2,1,0,0,1,0,0,1,0,0,0,2,0,6,2,2.4232196723355073,1,4,2,5,14,0,9,11,0.45,0.55
7,3,0,3,4,3,0.35,0.15,0.0,0.15,0.2,0.15,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,2,2,0,1,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,2,2,0,0,0,0,1,5,2,2.2261207468426805,0,5,-1,11,2,3,10,10,0.5,0.5
2,2,4,3,3,6,0.1,0.1,0.2,0.15,0.15,0.3,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,2,0,0,1,1,1,0,1,1,0,1,0,2,6,3,2.4709505944546684,11,17,2,1,0,8,4,16,0.2,0.8
3,6,2,4,3,2,0.15,0.3,0.1,0.2,0.15,0.1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,2,1,0,2,1,2,0,1,0,0,1,0,0,0,1,0,2,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,6,2,2.4709505944546684,1,0,10,2,5,6,9,11,0.45,0.55
1,2,5,1,3,8,0.05,0.1,0.25,0.05,0.15,0.4,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,2,1,0,2,0,0,3,6,3,2.2037016960573483,17,12,3,13,0,1,3,17,0.15,0.85
5,3,6,1,1,4,0.25,0.15,0.3,0.05,0.05,0.2,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1,0,2,0,1,0,0,0,2,0,0,1,0,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,1,6,3,2.3282129458410017,0,2,1,12,8,4,8,12,0.4,0.6
3,2,5,2,6,2,0.15,0.1,0.25,0.1,0.3,0.1,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,2,0,0,0,2,0,0,0,1,0,1,1,2,1,0,1,0,0,1,0,6,2,2.4282129458410013,1,10,2,5,0,9,5,15,0.25,0.75
4,5,1,6,2,2,0.2,0.25,0.05,0.3,0.1,0.1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0,2,0,2,0,0,1,1,0,2,1,0,0,0,0,0,0,1,1,1,0,2,1,0,0,1,1,0,0,0,1,0,0,0,0,1,6,2,2.3659573209491747,0,8,4,1,3,5,9,11,0.45,0.55
1,3,5,2,5,4,0.05,0.15,0.25,0.1,0.25,0.2,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,2,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,2,0,6,3,2.4232196723355077,9,7,1,15,0,4,4,16,0.2,0.8
2,3,6,4,2,3,0.1,0.15,0.3,0.2,0.1,0.15,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0,0,1,1,0,0,0,0,0,0,2,0,2,2,0,1,0,1,0,1,2,1,0,0,0,0,0,0,0,2,0,0,2,1,0,0,6,2,2.470950594454669,1,6,0,2,7,8,5,15,0.25,0.75
4,2,1,6,3,4,0.2,0.1,0.05,0.3,0.15,0.2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,2,1,0,0,0,2,0,1,1,0,0,1,1,1,6,2,2.408694969562842,0,2,1,4,6,3,6,14,0.3,0.7
4,4,2,4,5,1,0.2,0.2,0.1,0.2,0.25,0.05,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0,1,0,1,2,0,3,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,1,1,2,1,0,0,1,0,0,0,0,6,2,2.4414460711655215,2,1,15,7,5,0,8,12,0.4,0.6
1,2,8,2,2,5,0.05,0.1,0.4,0.1,0.1,0.25,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,2,1,2,0,0,2,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,6,3,2.2414460711655217,19,11,0,1,14,5,3,17,0.15,0.85
6,2,4,1,5,2,0.3,0.1,0.2,0.05,0.25,0.1,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,0,1,3,0,0,1,1,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,1,0,3,1,0,0,1,0,1,0,1,0,0,0,6,2,2.3659573209491747,2,12,1,4,5,0,8,12,0.4,0.6
4,2,4,5,2,3,0.2,0.1,0.2,0.25,0.1,0.15,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0,1,0,0,1,1,0,0,1,0,1,0,2,0,1,1,0,0,1,0,1,2,0,0,1,0,0,0,0,1,0,0,1,1,0,1,6,4,2.503701696057348,2,0,1,6,12,3,6,14,0.3,0.7
2,4,2,3,4,5,0.1,0.2,0.1,0.15,0.2,0.25,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,2,0,1,0,2,0,1,1,0,6,1,2.503701696057348,8,3,4,1,0,2,6,14,0.3,0.7
2,5,6,3,2,2,0.1,0.25,0.3,0.15,0.1,0.1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0,0,1,0,1,1,1,1,0,0,2,2,1,0,1,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,6,2,2.4282129458410013,0,4,3,2,10,1,7,13,0.35,0.65
7,5,2,2,2,2,0.35,0.25,0.1,0.1,0.1,0.1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2,1,1,1,1,0,1,2,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,6,2,2.3588718484453604,0,1,7,14,10,3,12,8,0.6,0.4
4,2,7,3,3,1,0.2,0.1,0.35,0.15,0.15,0.05,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,1,3,0,0,0,0,0,0,1,0,1,2,0,2,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,6,3,2.363865121950854,5,0,6,3,2,1,6,14,0.3,0.7
2,3,1,1,8,5,0.1,0.15,0.05,0.05,0.4,0.25,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,1,0,0,2,1,6,3,2.2037016960573483,8,0,12,1,2,3,5,15,0.25,0.75
2,3,4,3,4,4,0.1,0.15,0.2,0.15,0.2,0.2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,0,0,0,0,2,1,0,2,0,0,0,1,0,0,1,2,0,0,0,0,1,2,0,0,2,0,0,0,1,0,1,1,1,0,1,6,2,2.546439344671015,9,2,0,4,1,6,5,15,0.25,0.75
2,1,5,2,6,4,0.1,0.05,0.25,0.1,0.3,0.2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,1,1,1,1,2,0,0,2,1,0,0,0,2,1,6,2,2.365957320949175,5,12,0,6,1,7,3,17,0.15,0.85
2,2,2,6,2,6,0.1,0.1,0.1,0.3,0.1,0.3,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,2,0,2,1,0,0,1,0,0,0,1,1,1,1,1,6,2,2.3709505944546687,10,6,4,0,12,2,4,16,0.2,0.8
2,2,5,6,3,2,0.1,0.1,0.25,0.3,0.15,0.1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,2,0,0,1,1,0,1,2,0,0,0,0,2,1,0,0,1,1,0,0,0,6,3,2.4282129458410013,5,1,4,0,9,2,4,16,0.2,0.8
3,5,3,3,3,3,0.15,0.25,0.15,0.15,0.15,0.15,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0,1,0,0,0,2,0,1,1,0,2,1,2,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,6,2,2.5527241956246547,1,2,0,5,7,9,8,12,0.4,0.6
1,2,7,2,6,2,0.05,0.1,0.35,0.1,0.3,0.1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,3,0,0,0,1,1,0,0,0,1,2,0,1,1,0,0,1,0,1,0,6,3,2.2638651219508543,13,7,5,8,1,0,3,17,0.15,0.85
1,4,4,6,2,3,0.05,0.2,0.2,0.3,0.1,0.15,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,1,0,0,0,0,1,0,0,2,1,0,0,2,0,0,1,1,0,1,1,1,0,2,0,0,1,1,0,0,0,0,1,2,0,0,6,2,2.4086949695628417,4,3,0,2,12,1,5,15,0.25,0.75
2,3,6,5,2,2,0.1,0.15,0.3,0.25,0.1,0.1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,0,0,1,1,0,0,1,2,0,0,0,0,0,2,1,1,2,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,6,2,2.4282129458410013,0,11,5,1,3,9,5,15,0.25,0.75
3,4,5,3,4,1,0.15,0.2,0.25,0.15,0.2,0.05,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1,0,2,0,0,0,0,1,1,0,2,0,2,1,0,0,1,0,0,1,1,0,1,0,0,0,1,2,0,1,0,0,0,1,0,0,6,2,2.4659573209491747,3,0,2,12,1,15,7,13,0.35,0.65
2,3,2,4,6,3,0.1,0.15,0.1,0.2,0.3,0.15,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,2,0,0,1,0,0,1,2,0,0,1,1,0,2,1,0,1,0,0,0,1,6,3,2.470950594454669,1,0,4,2,7,13,5,15,0.25,0.75
5,2,1,3,4,5,0.25,0.1,0.05,0.15,0.2,0.25,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,2,0,0,0,1,2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,2,0,1,1,1,0,0,2,1,6,2,2.4232196723355077,5,1,15,14,0,2,7,13,0.35,0.65
2,1,6,3,5,3,0.1,0.05,0.3,0.15,0.25,0.15,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,0,0,2,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,6,3,2.390468570732828,2,10,4,3,6,0,3,17,0.15,0.85
8,3,4,1,2,2,0.4,0.15,0.2,0.05,0.1,0.1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,2,2,0,2,2,3,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,6,1,2.2841837197791888,1,0,10,13,2,4,11,9,0.55,0.45
1,2,4,3,6,4,0.05,0.1,0.2,0.15,0.3,0.2,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,2,1,6,2,2.408694969562842,9,12,2,4,1,0,3,17,0.15,0.85
6,4,3,1,3,3,0.3,0.2,0.15,0.05,0.15,0.15,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2,2,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,2,0,1,0,0,0,6,2,2.433206219346495,2,0,9,14,5,1,10,10,0.5,0.5
3,3,5,4,2,3,0.15,0.15,0.25,0.2,0.1,0.15,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0,1,1,1,0,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,2,0,0,6,2,2.5282129458410014,0,1,6,3,18,2,6,14,0.3,0.7
1,5,3,6,3,2,0.05,0.25,0.15,0.3,0.15,0.1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,2,0,0,1,2,1,0,1,1,0,0,1,1,1,0,0,2,0,0,0,0,6,2,2.3904685707328284,11,1,9,0,7,2,6,14,0.3,0.7
3,1,6,5,3,2,0.15,0.05,0.3,0.25,0.15,0.1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,0,0,1,0,0,1,0,0,1,0,0,0,2,0,2,2,0,0,1,0,0,2,2,0,0,1,1,0,0,1,0,0,1,1,0,0,6,2,2.390468570732828,9,16,1,2,0,5,4,16,0.2,0.8
4,6,4,3,2,1,0.2,0.3,0.2,0.15,0.1,0.05,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0,2,1,0,0,0,1,1,1,1,1,0,2,0,1,0,0,1,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,6,3,2.408694969562842,0,1,2,8,12,14,10,10,0.5,0.5
4,3,3,7,3,0,0.2,0.15,0.15,0.35,0.15,0.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,2,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,5,2.2261207468426805,0,2,1,6,3,-1,7,13,0.35,0.65
2,2,2,7,4,3,0.1,0.1,0.1,0.35,0.2,0.15,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,2,1,0,1,1,2,0,0,1,0,1,0,1,0,6,3,2.4016094970590274,11,16,2,0,4,1,4,16,0.2,0.8
6,0,2,6,0,6,0.3,0.0,0.1,0.3,0.0,0.3,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,2,0,0,0,0,0,0,1,0,1,2,0,2,4,3,1.895461844238322,0,-1,1,2,-1,3,6,14,0.3,0.7
4,3,4,2,2,5,0.2,0.15,0.2,0.1,0.1,0.25,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,0,1,0,2,0,0,0,0,0,0,1,2,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,2,1,1,0,0,1,6,3,2.503701696057348,3,4,2,9,7,0,7,13,0.35,0.65
2,4,4,6,2,2,0.1,0.2,0.2,0.3,0.1,0.1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0,1,0,1,0,0,1,1,0,0,1,0,0,0,2,2,0,0,0,0,1,1,0,2,1,0,0,1,0,0,0,0,1,0,1,0,6,3,2.446439344671016,3,0,9,7,5,8,6,14,0.3,0.7
3,2,3,3,5,4,0.15,0.1,0.15,0.15,0.25,0.2,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,2,1,0,0,2,0,1,0,1,1,0,1,0,0,2,1,6,2,2.5282129458410014,1,6,5,3,0,9,5,15,0.25,0.75
3,1,4,5,4,3,0.15,0.05,0.2,0.25,0.2,0.15,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0,0,0,1,2,0,0,0,0,0,0,1,0,1,1,2,0,0,2,0,0,1,1,1,1,0,2,0,0,1,0,0,1,1,0,0,6,2,2.465957320949175,9,4,2,6,0,1,4,16,0.2,0.8
1,3,2,3,6,5,0.05,0.15,0.1,0.15,0.3,0.25,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,2,2,1,0,1,0,1,2,1,6,2,2.390468570732828,6,8,4,1,2,0,4,16,0.2,0.8
2,1,2,6,2,7,0.1,0.05,0.1,0.3,0.1,0.35,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,3,1,0,0,1,0,0,0,0,1,4,1,1,6,2,2.2638651219508543,4,19,2,8,3,0,3,17,0.15,0.85
3,7,1,2,3,4,0.15,0.35,0.05,0.1,0.15,0.2,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0,1,0,0,2,0,0,2,0,1,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,2,1,0,1,0,0,6,3,2.363865121950854,3,0,5,2,4,7,10,10,0.5,0.5
1,4,5,4,5,1,0.05,0.2,0.25,0.2,0.25,0.05,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0,0,0,0,1,0,0,0,2,1,0,1,0,2,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,6,3,2.360964047443681,12,1,0,2,7,11,5,15,0.25,0.75
4,4,4,0,5,3,0.2,0.2,0.2,0.0,0.25,0.15,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1,0,0,0,1,1,0,0,2,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,1,0,0,2,0,0,1,0,5,3,2.303701696057348,0,4,2,-1,1,9,8,12,0.4,0.6
1,6,4,4,4,1,0.05,0.3,0.2,0.2,0.2,0.05,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,1,0,0,0,0,0,1,2,1,1,0,0,1,0,0,2,1,0,2,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,6,2,2.3464393446710154,7,1,5,0,2,10,7,13,0.35,0.65
6,2,4,2,2,4,0.3,0.1,0.2,0.1,0.1,0.2,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,2,1,1,0,1,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,6,3,2.4464393446710155,2,11,0,3,1,5,8,12,0.4,0.6
6,3,3,4,2,2,0.3,0.15,0.15,0.2,0.1,0.1,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,1,1,1,3,0,0,1,1,0,0,1,0,1,1,0,0,1,0,2,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,6,2,2.4709505944546684,2,9,7,4,12,0,9,11,0.45,0.55
3,6,1,2,6,2,0.15,0.3,0.05,0.1,0.3,0.1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,1,0,1,0,0,1,0,6,4,2.3332062193464953,1,0,12,8,3,15,9,11,0.45,0.55
5,4,1,4,3,3,0.25,0.2,0.05,0.2,0.15,0.15,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0,1,1,2,1,0,1,1,0,0,0,2,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,2,0,0,1,0,0,6,2,2.465957320949175,2,0,8,3,9,1,9,11,0.45,0.55
2,2,4,4,5,3,0.1,0.1,0.2,0.2,0.25,0.15,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,2,1,1,1,0,1,0,0,0,1,0,2,0,1,0,0,0,1,1,6,3,2.503701696057348,4,2,0,1,8,11,4,16,0.2,0.8
3,4,6,4,0,3,0.15,0.2,0.3,0.2,0.0,0.15,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,1,0,0,0,2,1,0,2,1,0,0,0,1,2,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,5,3,2.2709505944546686,3,0,9,1,-1,4,7,13,0.35,0.65
1,2,7,4,1,5,0.05,0.1,0.35,0.2,0.05,0.25,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,1,0,0,0,1,1,0,0,1,3,1,0,0,0,0,1,0,0,3,0,0,0,0,0,1,1,0,2,2,0,0,6,3,2.2588718484453603,12,0,3,7,1,2,3,17,0.15,0.85
2,4,1,2,8,3,0.1,0.2,0.05,0.1,0.4,0.15,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0,2,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,3,2,1,1,0,0,1,0,6,2,2.2841837197791888,8,0,11,9,1,7,6,14,0.3,0.7
9,0,0,4,4,3,0.45,0.0,0.0,0.2,0.2,0.15,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,2,0,0,2,0,0,0,0,1,4,3,1.8577174691301483,1,-1,-1,2,0,10,9,11,0.45,0.55
3,6,3,3,0,5,0.15,0.3,0.15,0.15,0.0,0.25,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,3,1,2,1,0,0,1,0,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,5,2,2.2527241956246544,3,8,0,2,-1,1,9,11,0.45,0.55
2,6,4,2,4,2,0.1,0.3,0.2,0.1,0.2,0.1,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,2,0,0,0,1,0,0,1,0,2,0,0,1,0,2,0,0,0,0,0,6,3,2.4464393446710155,6,3,0,4,1,5,8,12,0.4,0.6
4,5,3,3,1,4,0.2,0.25,0.15,0.15,0.05,0.2,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1,1,1,0,0,0,2,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,2,1,0,1,0,6,2,2.4659573209491747,6,5,4,0,2,1,9,11,0.45,0.55
3,2,4,7,2,2,0.15,0.1,0.2,0.35,0.1,0.1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,3,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,6,4,2.4016094970590274,5,4,1,0,2,3,5,15,0.25,0.75
