frame,model_output
2319,-8.428947948458957
2320,-8.395390757030697
2321,-8.29476844096114
2322,-8.2035481784856
2323,-8.20261086506805
2324,-8.393281961304638
2325,-8.35194573581276
2326,-8.529503676502605
2327,-8.411908698027307
2328,-8.398350788331847
2329,-8.318376866742087
2330,-8.390545757796572
2331,-8.514746355660575
2332,-8.493886004929282
2333,-8.496574280125772
2334,-8.535897546218346
2335,-8.529124643759724
2336,-8.307729772397144
2337,-8.24096772860762
2338,-8.157007840138554
2339,-8.089492888814286
2340,-7.971135917306111
2341,-7.986341651138171
2342,-8.150722555752195
2343,-8.165809446392675
2344,-8.100870589592956
2345,-8.178454621202162
2346,-8.192563897241309
2347,-8.247905476681494
2348,-8.127743136534043
2349,-8.067786575301518
2350,-8.015663325650001
2351,-7.965935220600325
2352,-7.968915160804495
2353,-7.953110658202295
2354,-8.04792542464488
2355,-8.222840782944925
2356,-8.210834292517323
2357,-8.184915072015551
2358,-8.088173906541522
2359,-7.962467041254933
2360,-7.836867162455017
2361,-7.916709049918527
2362,-7.944890252714509
2363,-7.9064635090439985
2364,-7.703911134824624
2365,-7.585503198527511
2366,-7.4959514255676405
2367,-7.526974462011584
2368,-7.597630432503994
2369,-7.534517801833335
2370,-7.622570702972084
2371,-7.6416456110505075
2372,-7.650827846970661
2373,-7.523394879840836
2374,-7.55177066407761
2375,-7.746910635163419
2376,-7.706555063350422
2377,-7.762476811598736
2378,-7.759066329643717
2379,-7.766002705711086
2380,-7.7878990253765075
2381,-7.724671778833732
2382,-7.847300969101948
2383,-7.8886621070982965
2384,-7.833939074048906
2385,-7.883065856076455
2386,-8.011770392818052
2387,-7.958285965357514
2388,-7.868438394922191
2389,-7.872038011533632
2390,-8.028905659411194
2391,-7.972428079675288
2392,-8.105219110188862
2393,-8.080515168041009
2394,-8.151512274020382
2395,-8.24429941688174
2396,-8.279652218248115
2397,-8.294316022762295
2398,-8.345852682793211
2399,-8.298756420536
2400,-8.334441970812707
2401,-8.25602670107896
2402,-8.233532847827481
2403,-8.289337424355185
2404,-8.358612615061768
2405,-8.490412318985562
2406,-8.467153664756216
2407,-8.495520668536324
2408,-8.685296310781405
2409,-8.728153500602957
2410,-8.800236222943353
2411,-8.6741820155697
2412,-8.810404304521166
2413,-8.925712368499891
2414,-8.836914797051435
2415,-8.728373744454318
2416,-8.78797237955237
2417,-8.838539245377083
2418,-8.789240413652818
2419,-8.975408397408444
2420,-9.124303892168887
2421,-9.146762564236944
2422,-9.022771318946614
2423,-9.057629725999952
2424,-9.04955478266114
2425,-8.95885164085602
2426,-8.790300862193769
2427,-8.836448740045634
2428,-8.837795677944309
2429,-8.692031260236881
2430,-8.813807202252196
2431,-8.73160071660789
2432,-8.813065959196791
2433,-8.80486816982854
2434,-8.824277693620562
2435,-8.900918621676661
2436,-8.979566775889323
2437,-8.957453626749022
2438,-8.877810480496008
2439,-8.888189376751088
2440,-8.88258032405243
2441,-8.836886398749145
2442,-8.914615900590181
2443,-8.855440499917147
2444,-8.789893052152367
2445,-8.581602948252334
2446,-8.6116912834971
2447,-8.64833782763055
2448,-8.586820557904652
2449,-8.521292224391681
2450,-8.564099196661818
2451,-8.596352210816223
2452,-8.553061743758779
2453,-8.619268483017551
2454,-8.652111202058752
2455,-8.644943780669276
2456,-8.565268685883495
2457,-8.613636575177859
2458,-8.761027332140312
2459,-8.91435512954177
2460,-9.01510817487826
2461,-9.120161592334256
2462,-9.132530453023849
2463,-9.227640865311658
2464,-9.283861262097354
2465,-9.345788132895917
2466,-9.381028761763757
2467,-9.275228415241907
2468,-9.222272608087465
2469,-9.220982254865385
2470,-9.257864357311853
2471,-9.292522969841695
2472,-9.266303252245539
2473,-9.219569726377356
2474,-9.292179126865404
2475,-9.289260666416267
2476,-9.451790231909309
2477,-9.43485312917566
2478,-9.373881189818967
2479,-9.396286679969437
2480,-9.25096452027823
2481,-9.321463596073114
2482,-9.304068362848852
2483,-9.306934342582128
2484,-9.314958155977601
2485,-9.324103929417982
2486,-9.315535527017223
2487,-9.247698827540127
2488,-9.137479928638147
2489,-9.137659948198479
2490,-9.07243466242475
2491,-9.128576018126092
2492,-9.067299581907992
2493,-9.128258903814151
2494,-9.041006108927101
2495,-8.864154838735642
2496,-8.873921549773353
2497,-9.049325029037947
2498,-9.093170863697532
2499,-8.994620852954387
2500,-8.950374709992367
2501,-8.930461622098365
2502,-8.849768153621978
2503,-8.811011878482105
2504,-8.713593863486015
2505,-8.640039969354255
2506,-8.518303933135298
2507,-8.489600246422798
2508,-8.417179494303282
2509,-8.441749660150144
2510,-8.489866525074865
2511,-8.353325113841347
2512,-8.336028739735532
2513,-8.271638294466541
2514,-8.26173909331363
2515,-8.308660345387226
2516,-8.307781713980633
2517,-8.192902192559217
2518,-8.148482986616862
2519,-8.2854008393953
2520,-8.302620395921391
2521,-8.160036892505014
2522,-8.17714064145301
2523,-8.321178936791744
2524,-8.16973502595794
2525,-8.115143625172918
2526,-8.120744653877942
2527,-8.150458072764506
2528,-8.063869918381167
2529,-8.107228590399263
2530,-8.015368076437984
2531,-7.971992453580044
2532,-7.952417899541056
2533,-7.940776715114208
2534,-7.954774158051342
2535,-7.871122948434601
2536,-7.9403503750027475
2537,-8.070104385149163
2538,-8.020949175317766
2539,-7.970450109072393
2540,-7.932030816871452
2541,-7.899412547302009
2542,-7.925055777569013
2543,-7.862057161218171
2544,-7.865701811358535
2545,-7.904670896223749
2546,-7.929622201204181
2547,-7.767971025302114
2548,-7.906769111865749
2549,-7.866786063522086
2550,-8.001114897731982
2551,-8.00977356479782
2552,-8.044463763610155
2553,-8.211266027344545
2554,-8.180143020109844
2555,-8.21054606508522
2556,-8.37848257249012
2557,-8.311317125228179
2558,-8.196516630989064
2559,-8.07730668360534
2560,-8.048590168353222
2561,-8.044905517267052
2562,-7.938652987595389
2563,-7.804062300768181
2564,-7.7133768045381315
2565,-7.788699812716516
2566,-7.772592224459322
2567,-7.737430932916007
2568,-7.8822002904293855
2569,-7.844651437659723
2570,-7.662812091581372
2571,-7.611617198317309
2572,-7.493744151801969
2573,-7.4791109733916725
2574,-7.484968439310379
2575,-7.454466728103901
2576,-7.519732859942655
2577,-7.596834874921406
2578,-7.495530510347857
2579,-7.3857431229185355
2580,-7.465031628165524
2581,-7.387591723801215
2582,-7.394548521849696
2583,-7.367363835890462
2584,-7.330546344735657
2585,-7.250998307285712
2586,-7.244380851136657
2587,-7.131567891512502
2588,-7.1068148643317075
2589,-7.056880122534145
2590,-7.1235411298571245
2591,-6.950848409000738
2592,-6.913262415144341
2593,-6.856222621116733
2594,-6.984877486013656
2595,-7.050693647859984
2596,-6.951662952826486
2597,-6.928711663363077
2598,-7.081814042149391
2599,-6.998750847830686
2600,-7.042253472178904
2601,-6.929348113308767
2602,-6.936374967597063
2603,-6.9199984327154205
2604,-6.825682066428088
2605,-6.897481504096461
2606,-6.976909248723176
2607,-6.992629122355025
2608,-6.926455298385327
2609,-7.032925478594406
2610,-7.1663682465855345
2611,-7.100470572422031
2612,-7.1487088374273915
2613,-7.180086918461014
2614,-7.3286317506162275
2615,-7.382950095764386
2616,-7.383555479494878
2617,-7.309125250885047
2618,-7.370823664183818
2619,-7.238233574565218
2620,-7.292998056499602
2621,-7.3476454006264165
2622,-7.2246567964745925
2623,-7.207739984285479
2624,-7.251901962606405
2625,-7.264312613100853
2626,-7.156066726897488
2627,-7.038770501327433
2628,-7.104113955669054
2629,-7.107508660475383
2630,-7.100296114261977
2631,-7.179195323103305
2632,-7.183650127315304
2633,-7.1832242984791685
2634,-7.0920075401642295
2635,-6.995413537899333
2636,-7.021750289768054
2637,-7.038866541276919
2638,-6.985723157112468
2639,-7.032538233026629
2640,-6.985447020887636
2641,-6.9924795398771735
2642,-7.070031426096263
2643,-7.146578363126635
2644,-7.030813667444147
2645,-7.043327385775611
2646,-6.912099058263746
2647,-6.953189959120939
2648,-6.92989354303042
2649,-6.7384794051889605
2650,-6.823070344762023
2651,-6.974895504754005
2652,-6.871968294251026
2653,-6.938113022682472
2654,-6.939769531810971
2655,-6.986642988647098
2656,-6.965189966170673
2657,-7.041232862745532
2658,-7.055628069776196
2659,-7.019642843651673
2660,-7.1003075545536145
2661,-7.156314276925285
2662,-7.184104903613168
2663,-7.2984101383512705
2664,-7.33221501697517
2665,-7.322711293782938
2666,-7.354675209110012
2667,-7.376385328544551
2668,-7.3779774622170775
2669,-7.4304369392116625
2670,-7.375151933942313
2671,-7.260273683958171
2672,-7.297424115333807
2673,-7.25860825681559
2674,-7.2777776292503615
2675,-7.248538641647281
2676,-7.12327627915102
2677,-7.0825835157095725
2678,-7.224456678814347
2679,-7.18813702829859
2680,-7.08950792883387
2681,-7.107235622433718
2682,-7.027584837944292
2683,-7.082794081236448
2684,-7.20163721399823
2685,-7.190343692491618
2686,-7.330861830151323
2687,-7.350043511182811
2688,-7.247096130171171
2689,-7.399877162630873
2690,-7.502236906303985
2691,-7.5847994859169106
2692,-7.589865074693788
2693,-7.619122417545484
2694,-7.507191507009797
2695,-7.430843640682462
2696,-7.391221804996974
2697,-7.379571379849463
2698,-7.348112997690677
2699,-7.417071586115747
2700,-7.348494757831218
2701,-7.437458298179954
2702,-7.370628138667776
2703,-7.27573673849827
2704,-7.258867570331223
2705,-7.27296461504818
2706,-7.240939822383407
2707,-7.46986129199146
2708,-7.445680634512623
2709,-7.4547489543398076
2710,-7.458799203384367
2711,-7.402276602352541
2712,-7.408258116077719
2713,-7.499474664609812
2714,-7.510786878275842
2715,-7.505382439549376
2716,-7.496187726622894
2717,-7.483234177240089
2718,-7.400084653646604
2719,-7.4869674178893355
2720,-7.472911381396147
2721,-7.369717005506688
2722,-7.508485925261664
2723,-7.49411419079926
2724,-7.540944470957103
2725,-7.570601301714952
2726,-7.642985901972105
2727,-7.6565499592281405
2728,-7.509249510073988
2729,-7.610403938968165
2730,-7.703972739166471
2731,-7.808127504779552
2732,-7.669934041849304
2733,-7.706921218291007
2734,-7.708972343118821
2735,-7.74119497840732
2736,-7.816748808679567
2737,-7.835560860408722
2738,-7.638901371949797
2739,-7.527535698271857
2740,-7.595770723695239
2741,-7.543964795450304
2742,-7.610486617263613
2743,-7.752596028371311
2744,-7.67103515495814
2745,-7.578227727226657
2746,-7.494543547142825
2747,-7.53213276708039
2748,-7.545474825800549
2749,-7.4854935815079
2750,-7.454173898520051
2751,-7.485664896223815
2752,-7.615190641833268
2753,-7.606080626301908
2754,-7.519759855163018
2755,-7.615566918285751
2756,-7.5644661677516725
2757,-7.537942832140977
2758,-7.47793097108239
2759,-7.40817293110487
2760,-7.463730150458899
2761,-7.593086902472094
2762,-7.635768464526724
2763,-7.564638279124564
2764,-7.607998591406641
2765,-7.6635220573152525
2766,-7.809230084669224
2767,-7.669018280305149
2768,-7.602961188991125
2769,-7.541369510489144
2770,-7.463951479546786
2771,-7.417814810623314
2772,-7.437361119037677
2773,-7.450462247367453
2774,-7.484667396534823
2775,-7.273888136181623
2776,-7.229415173677667
2777,-7.266519208985782
2778,-7.229279467052479
2779,-7.310148980480985
2780,-7.189788442993847
2781,-7.2426739706584184
2782,-7.2025871360486216
2783,-7.117308925669171
2784,-7.0865274421327715
2785,-7.078969842787201
2786,-7.07810567599872
2787,-7.082620963749688
2788,-7.128756842863889
2789,-7.164715517245465
2790,-7.046348287353391
2791,-7.055031217968203
2792,-7.117894919518825
2793,-7.1591987272677455
2794,-7.071169072811967
2795,-7.017120542158809
2796,-6.972294207900228
2797,-6.992895903813012
2798,-6.947026906199176
2799,-6.998511796195229
2800,-7.019280918702891
2801,-6.941696559711551
2802,-6.871754345398026
2803,-6.95030713307409
2804,-7.018749249306776
2805,-7.010053077081703
2806,-6.871962487108142
2807,-7.025207700265661
2808,-7.002941065100021
2809,-7.113024531625873
2810,-7.163771011107917
2811,-7.1929252845530565
2812,-7.2265659520280074
2813,-7.269269627200744
2814,-7.268693062370635
2815,-7.311513507701081
2816,-7.428510098489413
2817,-7.366120529487591
2818,-7.305890756115681
2819,-7.238436811313868
2820,-7.3616955710149945
2821,-7.337782118808263
2822,-7.283703810343709
2823,-7.366199975818875
2824,-7.365466115964305
2825,-7.374767447589135
2826,-7.227395394903674
2827,-7.073435711942668
2828,-7.2065842234090844
2829,-7.007070062950845
2830,-7.080288120643111
2831,-7.001834257096917
2832,-6.924194418627819
2833,-7.003849636775163
2834,-6.964388213268035
2835,-6.97299091280932
2836,-6.928644512438729
2837,-6.910190728248279
2838,-6.814483569418659
2839,-6.808451605966974
2840,-6.821881531521079
2841,-6.7341963928765045
2842,-6.687764715687816
2843,-6.629219644142145
2844,-6.682386577922832
2845,-6.76600760043471
2846,-6.811425371894926
2847,-6.861091082749374
2848,-6.798195141257141
2849,-6.7201164172336165
2850,-6.732526840396209
2851,-6.618053318890261
2852,-6.5085757673890505
2853,-6.489103854077007
2854,-6.55485519580045
2855,-6.428825063845607
2856,-6.433706451927879
2857,-6.423613236213401
2858,-6.450781638261927
2859,-6.521964864365703
2860,-6.639456018790926
2861,-6.588826552906343
2862,-6.651498637218072
2863,-6.406736138898326
2864,-6.4936220255073245
2865,-6.594212623505834
2866,-6.553401526256759
2867,-6.431056447939375
2868,-6.425889275383917
2869,-6.380109881768935
2870,-6.527593675165632
2871,-6.581794598820974
2872,-6.667683857151979
2873,-6.81928752514781
2874,-6.809929106425899
2875,-6.989355316154733
2876,-7.095130993441729
2877,-7.138106496962802
2878,-7.204609363838888
2879,-7.172896683662323
2880,-7.148450268310125
2881,-7.076946368635288
2882,-7.016755670018274
2883,-6.925490646869363
2884,-6.925644118870087
2885,-6.901366766804753
2886,-6.8604456706512185
2887,-6.849113134859937
2888,-6.880888679653302
2889,-6.907484082400484
2890,-6.972888754266881
2891,-6.939159407874095
2892,-6.946680621800907
2893,-6.999734521851849
2894,-7.052714107397817
2895,-7.14954600562044
2896,-7.071238698321464
2897,-7.064949284758921
2898,-7.133973286324783
2899,-7.069289466356621
2900,-7.1141253711401715
2901,-7.22664542130115
2902,-7.144947638163619
2903,-7.187915397328908
2904,-7.220627324545611
2905,-7.217332922917677
2906,-7.125925785094468
2907,-7.124322801825163
2908,-7.220252171916782
2909,-7.176742011587807
2910,-7.215541189528745
2911,-7.064507271806387
2912,-7.064596849566218
2913,-7.243399689398111
2914,-7.2148104916256575
2915,-7.059242668244839
2916,-6.9331690451612085
2917,-6.786692702060683
2918,-6.8682735168912
2919,-6.795301325213058
2920,-6.853060888391995
2921,-6.835117736438641
2922,-6.93695393073782
2923,-6.988510391928437
2924,-7.042610127717526
2925,-6.9707257053061165
2926,-6.906668175572544
2927,-6.884522597226078
2928,-6.992556310670508
2929,-7.017487465386486
2930,-7.077176784021904
2931,-7.007602723486345
2932,-6.91334793526097
2933,-6.828837088378499
2934,-6.889254641931861
2935,-7.1084172917150195
2936,-7.249774243565424
2937,-7.136044085318847
2938,-7.168144480464433
2939,-7.228202449925642
2940,-7.096789626450743
2941,-6.995576830811677
2942,-6.993620933058094
2943,-7.0170931803432115
2944,-7.027661277368262
2945,-7.009488253497264
2946,-6.881484470991696
2947,-6.847687077052718
2948,-6.789604754409586
2949,-6.696063145683972
2950,-6.789637225765926
2951,-6.729248274368002
2952,-6.752813774740931
2953,-6.954101390402752
2954,-7.1243549537616175
2955,-7.2058043626831125
2956,-7.163306504395706
2957,-7.154202539168482
2958,-7.139453202594429
2959,-6.983377723979493
2960,-7.084904893168278
2961,-7.087099561502976
2962,-7.0627447196778705
2963,-7.121646569000937
2964,-7.119380429394302
2965,-7.24737637612105
2966,-7.134583878739048
2967,-7.189113042941482
2968,-7.026601029759202
2969,-7.029198975672598
2970,-6.946954690440664
2971,-6.951218919959956
2972,-6.953678426540798
2973,-7.0004007731985585
2974,-6.990870858849256
2975,-6.965430963296132
2976,-7.028171644009347
2977,-7.038175197278138
2978,-7.086983106562707
2979,-6.90300998099352
2980,-6.91018844258645
2981,-6.786569870450725
2982,-6.80221965691534
2983,-6.781476645592547
2984,-6.887185771324169
2985,-6.922951578673598
2986,-6.906108805010459
2987,-6.779228498533669
2988,-6.761469876319568
2989,-6.650772247424128
2990,-6.599513918607895
2991,-6.46932181145072
2992,-6.474045188835125
2993,-6.282827371982981
2994,-6.3216590682161105
2995,-6.382976014951924
2996,-6.479780242927047
2997,-6.293298269202402
2998,-6.22774246339297
2999,-6.254472122063395
3000,-6.154550306313515
3001,-6.099534931504093
3002,-5.942244733794046
3003,-6.066071360413239
3004,-6.087300169078379
3005,-6.124301879793805
3006,-6.282196493906493
3007,-6.1973703175241175
3008,-6.219002041988386
3009,-6.159831545589461
3010,-5.971049790843092
3011,-5.999309286189301
3012,-6.033001524801874
3013,-6.023508391223954
3014,-5.944528602985281
3015,-5.989865645010093
3016,-6.040342572780664
3017,-5.955767431161354
3018,-5.9254762852543115
3019,-6.0890545462946974
3020,-6.187085890252226
3021,-6.0669870211460495
3022,-6.0348327584997445
3023,-6.095808432982724
3024,-6.109441205561523
3025,-6.108382271737389
3026,-6.0495236029149755
3027,-6.158184674503679
3028,-6.225460605597315
3029,-6.203624145208244
3030,-6.21161091164788
3031,-6.165862177036943
3032,-6.264222768825711
3033,-6.235652474724005
3034,-6.148325785173808
3035,-6.109380301401865
3036,-6.098251362220938
3037,-6.105922050426216
3038,-6.172710142647936
3039,-6.178470030043119
3040,-6.077693561812686
3041,-6.087215842340696
3042,-6.1584001614885695
3043,-6.1977799285898
3044,-6.181711904807726
3045,-6.211593024582194
3046,-6.172768761937142
3047,-6.13094126107722
3048,-6.059822606644849
3049,-5.945937848863646
3050,-5.866269150913857
3051,-5.941008276045694
3052,-6.013291031771796
3053,-6.019352749888582
3054,-6.0554467784677355
3055,-6.146512916624611
3056,-6.181848260158451
3057,-6.219809294847974
3058,-6.273557114028871
3059,-6.2988202729212714
3060,-6.204544204895805
3061,-6.1886051615958655
3062,-5.990860435511428
3063,-5.977219780629857
3064,-6.000425042544837
3065,-6.000094411932448
3066,-5.979575053656965
3067,-5.944754737083279
3068,-5.778617831014557
3069,-5.846243468212763
3070,-5.777519783558544
3071,-5.7608997357494145
3072,-5.886587555155064
3073,-5.824931652587483
3074,-5.72352176772317
3075,-5.792095880025364
3076,-5.792810589456722
3077,-5.930838930417338
3078,-6.031543447192085
3079,-5.947701080982705
3080,-5.9850144014633
3081,-6.073718639458344
3082,-6.055361810301669
3083,-6.09715480481615
3084,-6.134820537438193
3085,-6.075674455384201
3086,-6.168613124098949
3087,-6.241042341113495
3088,-6.228715941741585
3089,-6.151163158481729
3090,-6.05211033436254
3091,-6.10531527199147
3092,-6.030325114637899
3093,-6.093056498115532
3094,-5.946959750362987
3095,-6.037661432396566
3096,-5.931383127533227
3097,-5.983902016078725
3098,-5.822842299695156
3099,-5.7755366413869575
3100,-5.856817963739616
3101,-5.898597042103016
3102,-5.836102545685116
3103,-5.751890992275871
3104,-5.757548239613827
3105,-5.7539755771367505
3106,-5.693307334525225
3107,-5.6827634603643595
3108,-5.78624384911143
3109,-5.851281771082644
3110,-5.832472175630511
3111,-5.735233582310696
3112,-5.605954988377732
3113,-5.543592634716016
3114,-5.520609373833107
3115,-5.460704262954509
3116,-5.514044330971057
3117,-5.526302807791714
3118,-5.592233265498872
3119,-5.692132674355489
3120,-5.6654487534245925
3121,-5.650607688897813
3122,-5.595595490137092
3123,-5.551906543665696
3124,-5.532495001959787
3125,-5.4879656687055824
3126,-5.491380316403781
3127,-5.458349004785989
3128,-5.516440557000897
3129,-5.486864082949767
3130,-5.433390668126886
3131,-5.486965182372662
3132,-5.482818614453235
3133,-5.532706815223584
3134,-5.574827350944873
3135,-5.664821699353046
3136,-5.563559705339721
3137,-5.478304891362118
3138,-5.4353101830239305
3139,-5.277534506868426
3140,-5.292674162593897
3141,-5.050133169385046
3142,-5.068335522614104
3143,-5.047920054473623
3144,-5.07974228758884
3145,-5.049956242784016
3146,-4.983107048553117
3147,-4.992220359997363
3148,-4.850082772227953
3149,-4.830950829457277
3150,-4.809311998568461
3151,-4.882031814129558
3152,-4.848551888165527
3153,-4.859274065830276
3154,-4.90793324417726
3155,-4.970051196829129
3156,-4.756310126448594
3157,-4.777388306462917
3158,-4.893947140125418
3159,-4.949804856904024
3160,-4.953930284062121
3161,-4.910196921452802
3162,-4.865813199714777
3163,-4.811684035572656
3164,-4.863272860103642
3165,-4.836037624623518
3166,-4.906122381752365
3167,-4.955693820393486
3168,-5.029110538353507
3169,-5.124181646721368
3170,-5.039044887612728
3171,-4.9839559515344165
3172,-4.9058227219361665
3173,-4.902677676654223
3174,-4.840533060745011
3175,-4.981436213116415
3176,-4.912389211672786
3177,-4.898219625272383
3178,-4.84805085726045
3179,-4.817648993336561
3180,-4.896613405699512
3181,-5.016456587730795
3182,-5.073420921025432
3183,-5.028227538523599
3184,-4.973020225309567
3185,-5.082455607500116
3186,-5.160943556897574
3187,-5.218802411772841
3188,-5.247386816594186
3189,-5.356350883062398
3190,-5.470115024353609
3191,-5.535861848066213
3192,-5.528961541168213
3193,-5.623409088348493
3194,-5.632673369146234
3195,-5.547989143854889
3196,-5.65213152284797
3197,-5.668647183520814
3198,-5.586666644820752
3199,-5.620128116049856
3200,-5.666021691318529
3201,-5.572942026174012
3202,-5.597438192491736
3203,-5.509078590475291
3204,-5.4747613591851145
3205,-5.502188931417901
3206,-5.463813688970099
3207,-5.438177727862416
3208,-5.356507102182218
3209,-5.400374745211419
3210,-5.39707825986889
3211,-5.401999514237261
3212,-5.345667662906078
3213,-5.427681998461613
3214,-5.346323834602584
3215,-5.309017532828951
3216,-5.414371538719586
3217,-5.317710512681146
3218,-5.138983066217328
3219,-5.058836348653376
3220,-4.944677567275258
3221,-4.937847856747052
3222,-5.070768250326132
3223,-5.218297886419535
3224,-5.197891322910114
3225,-5.245249627528512
3226,-5.3184157297947
3227,-5.323435464512194
3228,-5.274188641483291
3229,-5.390409245224263
3230,-5.426319454846694
3231,-5.3055298001970685
3232,-5.391552870614778
3233,-5.321971975641582
3234,-5.360750436565501
3235,-5.317086935777505
3236,-5.229300735201275
3237,-5.169998193842473
3238,-5.097265425665364
3239,-5.189392908338
3240,-5.100300131798696
3241,-5.168515580969482
3242,-5.147752239723759
3243,-5.127092544763981
3244,-5.088282740054415
3245,-5.061326205969599
3246,-5.128831004251577
3247,-5.236820397235234
3248,-5.167032502838293
3249,-5.152165736636779
3250,-5.060215589360154
3251,-5.063794224095183
3252,-5.17620737294934
3253,-5.0989169984690115
3254,-5.1285466472419
3255,-5.101186370648218
3256,-5.15298312492658
3257,-5.021438988107885
3258,-5.091564174042541
3259,-5.1185585543710355
3260,-5.10996265815525
3261,-5.197337244322206
3262,-5.170895682035199
3263,-5.041942843837799
3264,-5.081179816693296
3265,-5.049568391170758
3266,-5.269523222053842
3267,-5.2726375580926295
3268,-5.297680940966726
3269,-5.363160749159556
3270,-5.276644711589274
3271,-5.30274420611918
3272,-5.316942405086667
3273,-5.347117835069793
3274,-5.500463104810999
3275,-5.591022020017156
3276,-5.514134541127539
3277,-5.682930592877937
3278,-5.7442358208471935
3279,-5.776213425350375
3280,-5.636723675967049
3281,-5.57523537472734
3282,-5.619809016891588
3283,-5.515447921122344
3284,-5.574689186762433
3285,-5.493961202463713
3286,-5.6026713821375544
3287,-5.516810755594422
3288,-5.549301447232101
3289,-5.631581786507403
3290,-5.648953275553508
3291,-5.62676574117589
3292,-5.6663456156179475
3293,-5.622029335138322
3294,-5.668668845831447
3295,-5.619039054316938
3296,-5.58366128935401
3297,-5.5885351337306455
3298,-5.623845718719921
3299,-5.6117224550586995
3300,-5.567702155616003
3301,-5.402758223397474
3302,-5.32760458965362
3303,-5.249525393668353
3304,-5.002444418079531
3305,-4.961167739938103
3306,-4.922396259033167
3307,-4.866075053087435
3308,-4.946792331294495
3309,-4.9823044622079955
3310,-5.022798003543382
3311,-4.970988885365817
3312,-4.984922850343513
3313,-4.973864976305569
3314,-4.8868686066936915
3315,-4.81781654759736
3316,-4.83075422784066
3317,-4.884353835590917
3318,-4.793531857058662
3319,-4.7316205625858725
3320,-4.860121108049503
3321,-4.885173423162166
3322,-4.871932186200825
3323,-4.809625808831142
3324,-4.73681768923596
3325,-4.714105209141922
3326,-4.667285406633214
3327,-4.662154462442961
3328,-4.716062597497406
3329,-4.736963748780706
3330,-4.735444453849498
3331,-4.738218793850985
3332,-4.889064626206462
3333,-4.920863293000816
3334,-4.9163668407536845
3335,-4.9388764401061405
3336,-4.958622343747067
3337,-4.9195830340827005
3338,-5.005899609046591
3339,-5.136142986162688
3340,-5.163996569429622
3341,-5.102867416989478
3342,-4.967863173830548
3343,-4.905292914702969
3344,-5.022754015492477
3345,-5.0413433946426185
3346,-5.020812644156096
3347,-5.0066053548022085
3348,-4.963460990566778
3349,-5.036824906283639
3350,-5.03162945927958
3351,-4.99800363289749
3352,-4.931949956633197
3353,-4.99640740996222
3354,-5.024019959341652
3355,-5.2403253737475195
3356,-5.2900423311537415
3357,-5.331995522591425
3358,-5.413562283244821
3359,-5.400313311226209
3360,-5.40478894578983
3361,-5.58552605599604
3362,-5.568285418451899
3363,-5.642551348915021
3364,-5.6036962321797805
3365,-5.706244331998073
3366,-5.7038438089155985
3367,-5.726496875226519
3368,-5.7022487244304925
3369,-5.692272942218385
3370,-5.712686076220101
3371,-5.83558786134364
3372,-5.953764498420523
3373,-6.0004754535479
3374,-6.001137844262267
3375,-6.049797680038196
3376,-5.999780725591839
3377,-6.022118399128774
3378,-6.099319417111135
3379,-6.121567120550168
3380,-6.103498333644843
3381,-6.077507556138877
3382,-5.927237225579427
3383,-5.980749972779701
3384,-5.9866282657069325
3385,-5.952538349961379
3386,-5.954412186697444
3387,-5.994461638376536
3388,-6.118402212484075
3389,-6.159268977208317
3390,-6.245165170225741
3391,-6.383293704715643
3392,-6.44694801204929
3393,-6.530715349710607
3394,-6.484012426087171
3395,-6.4359250790940274
3396,-6.508235422260498
3397,-6.529053712705547
3398,-6.67771312567455
3399,-6.7172603216891655
3400,-6.685341769632978
3401,-6.619346738463849
3402,-6.676390504999154
3403,-6.592242116156952
3404,-6.71349746987803
3405,-6.813307693809533
3406,-6.756534744558503
3407,-6.622845046273444
3408,-6.583370487218748
3409,-6.586597878141469
3410,-6.762212577863246
3411,-6.924008342346724
3412,-6.913655579395055
3413,-6.942300592960749
3414,-7.0307674075329185
3415,-7.025524801066514
3416,-7.016314291665889
3417,-6.940761022182667
3418,-6.9298328395416515
3419,-6.831561290074901
3420,-6.830921767710996
3421,-6.840148567295583
3422,-6.755003592395808
3423,-6.833278862799123
3424,-6.608123066537829
3425,-6.578102468284491
3426,-6.547636128057476
3427,-6.505628450139668
3428,-6.355457532113137
3429,-6.292056939179329
3430,-6.420461417499642
3431,-6.308183786718242
3432,-6.3354555130738435
3433,-6.326883107246697
3434,-6.4292234250207185
3435,-6.3871272635708065
3436,-6.439237206776211
3437,-6.431223635736733
3438,-6.453951556165595
3439,-6.2999505320267275
3440,-6.14136970801508
3441,-6.137648654397901
3442,-6.132530437488392
3443,-6.162405874796353
3444,-6.073925371476131
3445,-6.100238961102801
3446,-6.1339459430744565
3447,-6.0556585139812595
3448,-6.098722441606592
3449,-6.101742844362474
3450,-6.228247706883353
3451,-6.1719124792735
3452,-6.01664312413895
3453,-5.958945094314966
3454,-5.842001160911182
3455,-5.909689331805368
3456,-5.890783389243112
3457,-5.966236183192663
3458,-5.98445742683917
3459,-5.92268050865097
3460,-5.914534859602706
3461,-6.027546141410804
3462,-6.132748469853825
3463,-6.243241584373086
3464,-6.203925377177919
3465,-6.038813814325386
3466,-5.929817154805369
3467,-6.081495970737055
3468,-5.967809895691472
3469,-5.8928978623303
3470,-6.0165218579726005
3471,-6.040777987309441
3472,-5.953136194389776
3473,-5.909101513514993
3474,-6.013829117706032
