timestamp_utc,load_mw,load_mw_raw,hour,minute,hour_frac,day_of_week,day_name,date,week,is_weekend
2026-01-06 16:30:00+00:00,118.576,118.576,16,30,16.5,1,Tuesday,2026-01-06,2,False
2026-01-06 16:45:00+00:00,119.595,119.595,16,45,16.75,1,Tuesday,2026-01-06,2,False
2026-01-06 17:00:00+00:00,118.094,118.094,17,0,17.0,1,Tuesday,2026-01-06,2,False
2026-01-06 17:15:00+00:00,116.926,116.926,17,15,17.25,1,Tuesday,2026-01-06,2,False
2026-01-06 17:30:00+00:00,122.963,122.963,17,30,17.5,1,Tuesday,2026-01-06,2,False
2026-01-06 17:45:00+00:00,120.602,120.602,17,45,17.75,1,Tuesday,2026-01-06,2,False
2026-01-06 18:00:00+00:00,120.384,120.384,18,0,18.0,1,Tuesday,2026-01-06,2,False
2026-01-06 18:15:00+00:00,128.015,128.015,18,15,18.25,1,Tuesday,2026-01-06,2,False
2026-01-06 18:30:00+00:00,111.127,111.127,18,30,18.5,1,Tuesday,2026-01-06,2,False
2026-01-06 18:45:00+00:00,120.115,120.115,18,45,18.75,1,Tuesday,2026-01-06,2,False
2026-01-06 19:00:00+00:00,113.629,113.629,19,0,19.0,1,Tuesday,2026-01-06,2,False
2026-01-06 19:15:00+00:00,117.342,117.342,19,15,19.25,1,Tuesday,2026-01-06,2,False
2026-01-06 19:30:00+00:00,115.484,115.484,19,30,19.5,1,Tuesday,2026-01-06,2,False
2026-01-06 19:45:00+00:00,123.144,123.144,19,45,19.75,1,Tuesday,2026-01-06,2,False
2026-01-06 20:00:00+00:00,121.724,121.724,20,0,20.0,1,Tuesday,2026-01-06,2,False
2026-01-06 20:15:00+00:00,120.418,120.418,20,15,20.25,1,Tuesday,2026-01-06,2,False
2026-01-06 20:30:00+00:00,126.967,126.967,20,30,20.5,1,Tuesday,2026-01-06,2,False
2026-01-06 20:45:00+00:00,111.959,111.959,20,45,20.75,1,Tuesday,2026-01-06,2,False
2026-01-06 21:00:00+00:00,124.22,124.22,21,0,21.0,1,Tuesday,2026-01-06,2,False
2026-01-06 21:15:00+00:00,122.178,122.178,21,15,21.25,1,Tuesday,2026-01-06,2,False
2026-01-06 21:30:00+00:00,116.371,116.371,21,30,21.5,1,Tuesday,2026-01-06,2,False
2026-01-06 21:45:00+00:00,118.687,118.687,21,45,21.75,1,Tuesday,2026-01-06,2,False
2026-01-06 22:00:00+00:00,111.307,111.307,22,0,22.0,1,Tuesday,2026-01-06,2,False
2026-01-06 22:15:00+00:00,121.516,121.516,22,15,22.25,1,Tuesday,2026-01-06,2,False
2026-01-06 22:30:00+00:00,122.967,122.967,22,30,22.5,1,Tuesday,2026-01-06,2,False
2026-01-06 22:45:00+00:00,117.471,117.471,22,45,22.75,1,Tuesday,2026-01-06,2,False
2026-01-06 23:00:00+00:00,117.038,117.038,23,0,23.0,1,Tuesday,2026-01-06,2,False
2026-01-06 23:15:00+00:00,121.758,121.758,23,15,23.25,1,Tuesday,2026-01-06,2,False
2026-01-06 23:30:00+00:00,116.174,116.174,23,30,23.5,1,Tuesday,2026-01-06,2,False
2026-01-06 23:45:00+00:00,119.739,119.739,23,45,23.75,1,Tuesday,2026-01-06,2,False
2026-01-07 00:00:00+00:00,118.503,118.503,0,0,0.0,2,Wednesday,2026-01-07,2,False
2026-01-07 00:15:00+00:00,117.889,117.889,0,15,0.25,2,Wednesday,2026-01-07,2,False
2026-01-07 00:30:00+00:00,125.19,125.19,0,30,0.5,2,Wednesday,2026-01-07,2,False
2026-01-07 00:45:00+00:00,105.511,105.511,0,45,0.75,2,Wednesday,2026-01-07,2,False
2026-01-07 01:00:00+00:00,120.918,120.918,1,0,1.0,2,Wednesday,2026-01-07,2,False
2026-01-07 01:15:00+00:00,122.991,122.991,1,15,1.25,2,Wednesday,2026-01-07,2,False
2026-01-07 01:30:00+00:00,121.765,121.765,1,30,1.5,2,Wednesday,2026-01-07,2,False
2026-01-07 01:45:00+00:00,112.17,112.17,1,45,1.75,2,Wednesday,2026-01-07,2,False
2026-01-07 02:00:00+00:00,123.476,123.476,2,0,2.0,2,Wednesday,2026-01-07,2,False
2026-01-07 02:15:00+00:00,111.076,111.076,2,15,2.25,2,Wednesday,2026-01-07,2,False
2026-01-07 02:30:00+00:00,113.597,113.597,2,30,2.5,2,Wednesday,2026-01-07,2,False
2026-01-07 02:45:00+00:00,119.387,119.387,2,45,2.75,2,Wednesday,2026-01-07,2,False
2026-01-07 03:00:00+00:00,113.979,113.979,3,0,3.0,2,Wednesday,2026-01-07,2,False
2026-01-07 03:15:00+00:00,121.977,121.977,3,15,3.25,2,Wednesday,2026-01-07,2,False
2026-01-07 03:30:00+00:00,124.514,124.514,3,30,3.5,2,Wednesday,2026-01-07,2,False
2026-01-07 03:45:00+00:00,128.869,128.869,3,45,3.75,2,Wednesday,2026-01-07,2,False
2026-01-07 04:00:00+00:00,121.888,121.888,4,0,4.0,2,Wednesday,2026-01-07,2,False
2026-01-07 04:15:00+00:00,115.18,115.18,4,15,4.25,2,Wednesday,2026-01-07,2,False
2026-01-07 04:30:00+00:00,126.009,126.009,4,30,4.5,2,Wednesday,2026-01-07,2,False
2026-01-07 04:45:00+00:00,125.406,125.406,4,45,4.75,2,Wednesday,2026-01-07,2,False
2026-01-07 05:00:00+00:00,119.025,119.025,5,0,5.0,2,Wednesday,2026-01-07,2,False
2026-01-07 05:15:00+00:00,117.143,117.143,5,15,5.25,2,Wednesday,2026-01-07,2,False
2026-01-07 05:30:00+00:00,123.183,123.183,5,30,5.5,2,Wednesday,2026-01-07,2,False
2026-01-07 05:45:00+00:00,118.74,118.74,5,45,5.75,2,Wednesday,2026-01-07,2,False
2026-01-07 06:00:00+00:00,117.558,117.558,6,0,6.0,2,Wednesday,2026-01-07,2,False
2026-01-07 06:15:00+00:00,118.678,118.678,6,15,6.25,2,Wednesday,2026-01-07,2,False
2026-01-07 06:30:00+00:00,123.137,123.137,6,30,6.5,2,Wednesday,2026-01-07,2,False
2026-01-07 06:45:00+00:00,120.502,120.502,6,45,6.75,2,Wednesday,2026-01-07,2,False
2026-01-07 07:00:00+00:00,124.501,124.501,7,0,7.0,2,Wednesday,2026-01-07,2,False
2026-01-07 07:15:00+00:00,119.572,119.572,7,15,7.25,2,Wednesday,2026-01-07,2,False
2026-01-07 07:30:00+00:00,123.42,123.42,7,30,7.5,2,Wednesday,2026-01-07,2,False
2026-01-07 07:45:00+00:00,119.287,119.287,7,45,7.75,2,Wednesday,2026-01-07,2,False
2026-01-07 08:00:00+00:00,118.642,118.642,8,0,8.0,2,Wednesday,2026-01-07,2,False
2026-01-07 08:15:00+00:00,120.91,120.91,8,15,8.25,2,Wednesday,2026-01-07,2,False
2026-01-07 08:30:00+00:00,121.821,121.821,8,30,8.5,2,Wednesday,2026-01-07,2,False
2026-01-07 08:45:00+00:00,113.668,113.668,8,45,8.75,2,Wednesday,2026-01-07,2,False
2026-01-07 09:00:00+00:00,119.879,119.879,9,0,9.0,2,Wednesday,2026-01-07,2,False
2026-01-07 09:15:00+00:00,120.694,120.694,9,15,9.25,2,Wednesday,2026-01-07,2,False
2026-01-07 09:30:00+00:00,131.926,131.926,9,30,9.5,2,Wednesday,2026-01-07,2,False
2026-01-07 09:45:00+00:00,123.677,123.677,9,45,9.75,2,Wednesday,2026-01-07,2,False
2026-01-07 10:00:00+00:00,122.465,122.465,10,0,10.0,2,Wednesday,2026-01-07,2,False
2026-01-07 10:15:00+00:00,127.268,127.268,10,15,10.25,2,Wednesday,2026-01-07,2,False
2026-01-07 10:30:00+00:00,118.349,118.349,10,30,10.5,2,Wednesday,2026-01-07,2,False
2026-01-07 10:45:00+00:00,123.183,123.183,10,45,10.75,2,Wednesday,2026-01-07,2,False
2026-01-07 11:00:00+00:00,119.621,119.621,11,0,11.0,2,Wednesday,2026-01-07,2,False
2026-01-07 11:15:00+00:00,118.426,118.426,11,15,11.25,2,Wednesday,2026-01-07,2,False
2026-01-07 11:30:00+00:00,117.631,117.631,11,30,11.5,2,Wednesday,2026-01-07,2,False
2026-01-07 11:45:00+00:00,124.119,124.119,11,45,11.75,2,Wednesday,2026-01-07,2,False
2026-01-07 12:00:00+00:00,116.137,116.137,12,0,12.0,2,Wednesday,2026-01-07,2,False
2026-01-07 12:15:00+00:00,126.346,126.346,12,15,12.25,2,Wednesday,2026-01-07,2,False
2026-01-07 12:30:00+00:00,117.514,117.514,12,30,12.5,2,Wednesday,2026-01-07,2,False
2026-01-07 12:45:00+00:00,117.074,117.074,12,45,12.75,2,Wednesday,2026-01-07,2,False
2026-01-07 13:00:00+00:00,115.728,115.728,13,0,13.0,2,Wednesday,2026-01-07,2,False
2026-01-07 13:15:00+00:00,121.905,121.905,13,15,13.25,2,Wednesday,2026-01-07,2,False
2026-01-07 13:30:00+00:00,121.732,121.732,13,30,13.5,2,Wednesday,2026-01-07,2,False
2026-01-07 13:45:00+00:00,121.697,121.697,13,45,13.75,2,Wednesday,2026-01-07,2,False
2026-01-07 14:00:00+00:00,118.736,118.736,14,0,14.0,2,Wednesday,2026-01-07,2,False
2026-01-07 14:15:00+00:00,123.023,123.023,14,15,14.25,2,Wednesday,2026-01-07,2,False
2026-01-07 14:30:00+00:00,120.624,120.624,14,30,14.5,2,Wednesday,2026-01-07,2,False
2026-01-07 14:45:00+00:00,116.365,116.365,14,45,14.75,2,Wednesday,2026-01-07,2,False
2026-01-07 15:00:00+00:00,124.704,124.704,15,0,15.0,2,Wednesday,2026-01-07,2,False
2026-01-07 15:15:00+00:00,122.712,122.712,15,15,15.25,2,Wednesday,2026-01-07,2,False
2026-01-07 15:30:00+00:00,127.287,127.287,15,30,15.5,2,Wednesday,2026-01-07,2,False
2026-01-07 15:45:00+00:00,117.36,117.36,15,45,15.75,2,Wednesday,2026-01-07,2,False
2026-01-07 16:00:00+00:00,117.28,117.28,16,0,16.0,2,Wednesday,2026-01-07,2,False
2026-01-07 16:15:00+00:00,127.568,127.568,16,15,16.25,2,Wednesday,2026-01-07,2,False
2026-01-07 16:30:00+00:00,118.044,118.044,16,30,16.5,2,Wednesday,2026-01-07,2,False
2026-01-07 16:45:00+00:00,115.718,115.718,16,45,16.75,2,Wednesday,2026-01-07,2,False
2026-01-07 17:00:00+00:00,120.162,120.162,17,0,17.0,2,Wednesday,2026-01-07,2,False
2026-01-07 17:15:00+00:00,119.818,119.818,17,15,17.25,2,Wednesday,2026-01-07,2,False
2026-01-07 17:30:00+00:00,123.65,123.65,17,30,17.5,2,Wednesday,2026-01-07,2,False
2026-01-07 17:45:00+00:00,119.08,119.08,17,45,17.75,2,Wednesday,2026-01-07,2,False
2026-01-07 18:00:00+00:00,123.222,123.222,18,0,18.0,2,Wednesday,2026-01-07,2,False
2026-01-07 18:15:00+00:00,121.655,121.655,18,15,18.25,2,Wednesday,2026-01-07,2,False
2026-01-07 18:30:00+00:00,128.33,128.33,18,30,18.5,2,Wednesday,2026-01-07,2,False
2026-01-07 18:45:00+00:00,120.791,120.791,18,45,18.75,2,Wednesday,2026-01-07,2,False
2026-01-07 19:00:00+00:00,118.96,118.96,19,0,19.0,2,Wednesday,2026-01-07,2,False
2026-01-07 19:15:00+00:00,120.181,120.181,19,15,19.25,2,Wednesday,2026-01-07,2,False
2026-01-07 19:30:00+00:00,121.373,121.373,19,30,19.5,2,Wednesday,2026-01-07,2,False
2026-01-07 19:45:00+00:00,121.362,121.362,19,45,19.75,2,Wednesday,2026-01-07,2,False
2026-01-07 20:00:00+00:00,123.875,123.875,20,0,20.0,2,Wednesday,2026-01-07,2,False
2026-01-07 20:15:00+00:00,123.945,123.945,20,15,20.25,2,Wednesday,2026-01-07,2,False
2026-01-07 20:30:00+00:00,125.051,125.051,20,30,20.5,2,Wednesday,2026-01-07,2,False
2026-01-07 20:45:00+00:00,121.443,121.443,20,45,20.75,2,Wednesday,2026-01-07,2,False
2026-01-07 21:00:00+00:00,120.827,120.827,21,0,21.0,2,Wednesday,2026-01-07,2,False
2026-01-07 21:15:00+00:00,118.669,118.669,21,15,21.25,2,Wednesday,2026-01-07,2,False
2026-01-07 21:30:00+00:00,122.229,122.229,21,30,21.5,2,Wednesday,2026-01-07,2,False
2026-01-07 21:45:00+00:00,120.984,120.984,21,45,21.75,2,Wednesday,2026-01-07,2,False
2026-01-07 22:00:00+00:00,125.829,125.829,22,0,22.0,2,Wednesday,2026-01-07,2,False
2026-01-07 22:15:00+00:00,116.227,116.227,22,15,22.25,2,Wednesday,2026-01-07,2,False
2026-01-07 22:30:00+00:00,120.437,120.437,22,30,22.5,2,Wednesday,2026-01-07,2,False
2026-01-07 22:45:00+00:00,117.076,117.076,22,45,22.75,2,Wednesday,2026-01-07,2,False
2026-01-07 23:00:00+00:00,113.267,113.267,23,0,23.0,2,Wednesday,2026-01-07,2,False
2026-01-07 23:15:00+00:00,118.327,118.327,23,15,23.25,2,Wednesday,2026-01-07,2,False
2026-01-07 23:30:00+00:00,117.612,117.612,23,30,23.5,2,Wednesday,2026-01-07,2,False
2026-01-07 23:45:00+00:00,116.878,116.878,23,45,23.75,2,Wednesday,2026-01-07,2,False
