store_id,month,year,ad_spend_usd,sales_revenue_usd,is_holiday_month,foot_traffic,local_population,competitor_count,date,sales_per_traffic,ad_intensity
98,9,1,4926.73,219133.51,0,2835,46421,2,2001-01-09,77.29577072310406,0.022482777736732275
98,10,1,4193.2,223634.66,0,2663,49853,4,2001-01-10,83.97846789335337,0.018750224137886316
98,11,1,16779.4,481166.26,1,5012,43258,4,2001-01-11,96.00284517158819,0.03487235368498199
98,12,1,21935.99,557490.74,1,5492,59640,8,2001-01-12,101.5096030589949,0.03934772082492348
98,1,2,19406.49,528581.08,1,5183,51539,6,2001-02-01,101.98361566660235,0.03671431069761332
98,2,2,3881.5,217638.25,0,2983,49177,8,2001-02-02,72.9595206168287,0.017834640739851564
98,3,2,4201.41,214925.83,0,2590,35488,2,2001-02-03,82.98294594594594,0.019548185529863954
98,4,2,5214.65,231676.47,0,2842,49445,8,2001-02-04,81.51881421534131,0.02250832810082094
98,5,2,4519.77,216539.63,0,2433,52016,8,2001-02-05,89.0010809699959,0.020872715077604964
98,6,2,4140.13,212490.86,0,2506,40754,8,2001-02-06,84.7928411811652,0.019483802738621325
98,7,2,6419.19,267797.71,0,3062,48256,8,2001-02-07,87.45842913128675,0.023970294592885053
98,8,2,4401.98,233845.89,0,3023,49344,6,2001-02-08,77.35557062520675,0.018824277818181877
98,9,2,3165.7,207165.24,0,2537,33236,7,2001-02-09,81.65756405202995,0.015281038459926965
98,10,2,6595.8,247429.02,0,2447,54013,7,2001-02-10,101.11525132815692,0.02665734197225532
98,11,2,19796.56,524318.29,1,5498,45058,6,2001-02-11,95.3652764641688,0.037756760306797615
98,12,2,18575.07,495129.74,1,5027,43779,5,2001-02-12,98.49407996817187,0.03751556107294222
98,1,3,18265.44,500910.17,1,5154,33913,5,2001-03-01,97.1886243694218,0.03646450220805059
98,2,3,3382.49,203390.73,0,2455,20175,6,2001-03-02,82.84754786150714,0.016630502284936975
98,3,3,5581.6,241018.37,0,2546,48098,7,2001-03-03,94.66550274941083,0.023158400747627664
98,4,3,5263.92,249502.27,0,3243,36849,2,2001-03-04,76.93563675609003,0.021097683800632355
98,5,3,2995.53,194492.27,0,2625,38674,5,2001-03-05,74.09229333333333,0.015401794631735237
98,6,3,5234.78,236670.27,0,2533,48604,8,2001-03-06,93.43476904855902,0.02211845197117492
98,7,3,3785.52,204356.21,0,2431,37196,5,2001-03-07,84.06261209378856,0.01852412510488426
98,8,3,6796.07,230344.51,0,2057,47326,3,2001-03-08,111.98080213903744,0.029503937384919656
98,9,3,3816.81,215893.95,0,3208,44524,8,2001-03-09,67.29861284289277,0.01767909661201715
98,10,3,7185.83,242894.76,0,2673,48356,3,2001-03-10,90.86971941638609,0.02958412935709276
98,11,3,18871.18,507973.97,1,4806,37832,4,2001-03-11,105.69579067831876,0.037149895692489915
98,12,3,17456.42,481503.72,1,4274,45145,4,2001-03-12,112.65880205896116,0.036253967051386435
99,1,1,18339.56,514735.67,1,5507,48704,7,2001-01-01,93.46934265480297,0.03562908317583664
99,2,1,4855.2,234451.38,0,3025,48713,6,2001-01-02,77.50458842975206,0.020708771259951637
99,3,1,5792.94,231178.06,0,2273,39125,8,2001-01-03,101.70614166300044,0.025058346799865003
99,4,1,4701.53,227698.3,0,3391,49064,5,2001-01-04,67.14783249778826,0.020648068079559663
99,5,1,7623.46,261935.96,0,3375,51162,2,2001-01-05,77.61065481481481,0.02910428946067581
99,6,1,5543.91,232926.84,0,2286,22094,8,2001-01-06,101.8927559055118,0.02380107848455764
99,7,1,4925.45,236469.16,0,2839,35190,2,2001-01-07,83.29311729482212,0.020829143216815248
99,8,1,4857.24,240100.77,0,2909,50310,2,2001-01-08,82.53721897559298,0.020230005926261712
99,9,1,6180.77,252828.99,0,3052,35504,6,2001-01-09,82.84042922673656,0.024446445006168004
99,10,1,3205.38,220810.41,0,2912,58268,5,2001-01-10,75.82775068681319,0.014516435162635675
99,11,1,17583.71,488594.35,1,4809,53761,6,2001-01-11,101.59998960282803,0.035988361306265614
99,12,1,18120.58,504765.55,1,5408,43318,8,2001-01-12,93.33682507396449,0.035899003012388624
99,1,2,22540.92,561729.03,1,5256,59005,6,2001-02-01,106.87386415525114,0.04012774629076941
99,2,2,4825.96,234027.65,0,3032,41509,8,2001-02-02,77.18590039577836,0.02062132401876445
99,3,2,2908.26,201267.48,0,2380,38554,2,2001-02-03,84.5661680672269,0.014449726304517749
99,4,2,7112.6,245433.16,0,2651,37314,2,2001-02-04,92.58135043379856,0.028979784149786445
99,5,2,4877.74,222022.04,0,2347,43504,4,2001-02-05,94.59822752449936,0.021969620673695275
99,6,2,4037.57,225672.02,0,2893,44008,2,2001-02-06,78.006228828206,0.017891318560448923
99,7,2,4675.13,234427.4,0,2755,41035,3,2001-02-07,85.09161524500907,0.0199427626634088
99,8,2,5935.41,250439.84,0,3290,55301,3,2001-02-08,76.12153191489361,0.023699943267812343
99,9,2,5723.51,240569.82,0,2774,43047,6,2001-02-09,86.72307858687816,0.02379147143228523
99,10,2,5679.05,233468.55,0,3130,44063,5,2001-02-10,74.5905910543131,0.024324689556687616
99,11,2,20423.23,515474.6,1,4532,25190,6,2001-02-11,113.7410856134157,0.03962024511004034
99,12,2,18442.93,488334.45,1,4638,47677,6,2001-02-12,105.28987710219923,0.03776700578875809
99,1,3,18090.26,519003.95,1,6017,44703,2,2001-03-01,86.25626558085425,0.03485572701325298
99,2,3,5013.02,244119.95,0,2729,55417,5,2001-03-02,89.45399413704654,0.020535068928205173
99,3,3,6402.4,254609.81,0,2627,48411,8,2001-03-03,96.92036924248191,0.025145928194989814
99,4,3,1923.81,189955.67,0,2691,44956,7,2001-03-04,70.58924934968414,0.010127678736833703
99,5,3,7082.45,260165.33,0,3236,52174,2,2001-03-05,80.39719715698392,0.027222881696035366
99,6,3,3478.12,211950.62,0,2513,41254,2,2001-03-06,84.3416713091922,0.01641004871795138
99,7,3,4927.89,214177.36,0,2915,49879,6,2001-03-07,73.4742229845626,0.023008454301612462
99,8,3,3595.17,215404.74,0,2950,45790,3,2001-03-08,73.01855593220338,0.016690301244067333
99,9,3,5579.99,226761.75,0,2696,59114,8,2001-03-09,84.11044139465875,0.024607280548857996
99,10,3,4690.64,222607.81,0,2576,47214,4,2001-03-10,86.41607531055901,0.021071318207568728
99,11,3,18454.42,508066.65,1,5133,41050,4,2001-03-11,98.98045002922268,0.03632283284092746
99,12,3,19709.39,526640.44,1,5144,46816,4,2001-03-12,102.37955676516329,0.03742475606316902
100,1,1,17134.77,480617.6,1,5187,42397,2,2001-01-01,92.65810680547523,0.035651565818646674
100,2,1,5978.41,248263.95,0,3505,27297,4,2001-01-02,70.8313694721826,0.02408086232415137
100,3,1,6292.41,260146.59,0,3274,27379,2,2001-01-03,79.45833536957849,0.024187939576682516
100,4,1,3002.13,215108.78,0,2665,29456,6,2001-01-04,80.71624015009381,0.013956334092918011
100,5,1,3325.09,211039.44,0,2660,44425,7,2001-01-05,79.33813533834586,0.015755775318585002
100,6,1,4253.32,205830.9,0,2632,47349,5,2001-01-06,78.20322948328267,0.020664147122710922
100,7,1,5039.64,234982.7,0,2629,50126,2,2001-01-07,89.38101939901104,0.021446855449358614
100,8,1,4333.28,228576.3,0,2718,45450,4,2001-01-08,84.09724061810154,0.018957695964104765
100,9,1,6136.83,240177.48,0,2916,40544,5,2001-01-09,82.36539094650206,0.02555122986551445
100,10,1,6238.21,258651.73,0,2828,63820,5,2001-01-10,91.46100777934937,0.02411818393791528
100,11,1,19510.56,531405.46,1,4784,53567,5,2001-01-11,111.07973662207357,0.036715016063252344
100,12,1,17819.22,503922.42,1,4888,45154,2,2001-01-12,103.09378477905074,0.03536103831220687
100,1,2,19721.99,512464.28,1,4775,53181,3,2001-02-01,107.32236230366493,0.038484613991047335
100,2,2,4255.41,223628.48,0,3092,44891,6,2001-02-02,72.32486416558862,0.019028926905911087
100,3,2,4713.55,223586.46,0,2459,51702,6,2001-02-03,90.92576657177715,0.0210815538651133
100,4,2,4607.49,239488.93,0,3445,44925,3,2001-02-04,69.51783164005805,0.019238843315221292
100,5,2,3852.64,188884.98,0,1970,35410,8,2001-02-05,95.88070050761422,0.020396751504539956
100,6,2,5109.88,232340.61,0,3143,47078,5,2001-02-06,73.9231975819281,0.021993055798553686
100,7,2,5515.79,230778.96,0,2831,49115,7,2001-02-07,81.51853055457435,0.02390074901108836
100,8,2,6561.2,260439.15,0,2838,54139,3,2001-02-08,91.76855179704016,0.025192832951574293
100,9,2,2736.06,194525.5,0,2914,45252,8,2001-02-09,66.75549073438573,0.01406530249247528
100,10,2,6577.33,258622.32,0,2732,44133,7,2001-02-10,94.66409956076134,0.02543218234218918
100,11,2,19850.06,524698.86,1,4725,51546,6,2001-02-11,111.04737777777777,0.0378313381508014
100,12,2,20038.32,519405.38,1,5496,41058,7,2001-02-12,94.50607350800583,0.038579346251669554
100,1,3,16451.06,488627.35,1,5518,44799,5,2001-03-01,88.5515313519391,0.03366790663682662
100,2,3,5687.88,248686.94,0,3342,41586,4,2001-03-02,74.4126092160383,0.02287164738124165
100,3,3,4998.38,250840.31,0,3225,46532,2,2001-03-03,77.77994108527132,0.01992654210959953
100,4,3,7588.25,274314.76,0,2999,44068,8,2001-03-04,91.46874291430477,0.027662565441247126
100,5,3,5866.04,229197.94,0,3126,47538,7,2001-03-05,73.31987843889955,0.02559377278870831
100,6,3,4274.53,222956.84,0,2957,43713,3,2001-03-06,75.3996753466351,0.019172006564140396
100,7,3,5165.85,201872.1,0,2177,30563,5,2001-03-07,92.72949012402388,0.025589717449811044
100,8,3,4704.86,232660.39,0,2569,52044,6,2001-03-08,90.56457376411055,0.020222006848694785
100,9,3,4145.21,216570.65,0,3219,34146,3,2001-03-09,67.27885989437713,0.019140220523879852
100,10,3,4001.91,210212.75,0,2218,38551,5,2001-03-10,94.77581154192967,0.019037427558509176
100,11,3,18662.24,521276.86,1,5417,49109,3,2001-03-11,96.2298061657744,0.035801013687812654
100,12,3,21105.88,518546.77,1,4940,41468,4,2001-03-12,104.96898178137653,0.04070197949550433
101,1,1,17236.84,469905.18,1,4250,48061,4,2001-01-01,110.56592470588235,0.03668152796272644
101,2,1,6497.65,254828.33,0,2430,52138,8,2001-01-02,104.86762551440329,0.025498146144112
101,3,1,6227.89,237024.46,0,2164,34063,5,2001-01-03,109.53071164510166,0.026275305088765948
101,4,1,4868.61,220430.14,0,2832,46837,2,2001-01-04,77.83550141242938,0.022086861624276966
101,5,1,5559.34,237395.81,0,3005,43510,4,2001-01-05,79.00026955074875,0.02341802073086294
101,6,1,5949.65,245177.16,0,2890,44000,8,2001-01-06,84.8363875432526,0.02426673838623467
101,7,1,5565.12,239096.43,0,2446,47576,5,2001-01-07,97.74997138184791,0.023275629836882132
101,8,1,2937.08,200239.07,0,2553,50343,3,2001-01-08,78.43285154719938,0.014667866765461904
101,9,1,5861.23,224660.49,0,2690,56582,4,2001-01-09,83.51691078066914,0.026089278092467437
101,10,1,7735.19,255349.95,0,2659,38229,2,2001-01-10,96.03232418202332,0.030292506421089955
101,11,1,18289.0,508228.1,1,5029,46012,7,2001-01-11,101.0594750447405,0.035985810308402866
101,12,1,17851.53,507996.94,1,5034,26596,6,2001-01-12,100.91317838696861,0.03514101876282955
101,1,2,20632.0,536458.7,1,5235,54744,6,2001-02-01,102.47539637058262,0.03845962419847045
101,2,2,2443.55,217964.63,0,3436,45026,4,2001-02-02,63.4355733410943,0.011210763874854375
101,3,2,6786.44,244464.46,0,2622,41990,3,2001-02-03,93.23587337909991,0.027760436015934586
101,4,2,3717.71,236908.7,0,3430,41550,7,2001-02-04,69.0695918367347,0.015692585371495434
101,5,2,4340.67,225377.63,0,2770,44491,4,2001-02-05,81.36376534296029,0.019259542306838528
101,6,2,4309.2,213281.98,0,2280,40687,6,2001-02-06,93.54472807017544,0.020204238539045818
101,7,2,8147.64,275344.25,0,3391,42600,7,2001-02-07,81.1985402536125,0.029590739592346673
101,8,2,4510.62,223763.44,0,2723,42137,5,2001-02-08,82.17533602644143,0.020157984700270963
101,9,2,6217.45,253301.87,0,3168,48231,2,2001-02-09,79.95639835858586,0.0245456142901748
101,10,2,3743.93,238012.83,0,2950,53869,8,2001-02-10,80.68231525423728,0.01572995035603753
101,11,2,17425.26,498187.38,1,4794,42192,4,2001-02-11,103.91893617021276,0.03497732118384853
101,12,2,19226.02,533817.57,1,5908,40462,4,2001-02-12,90.35503893026404,0.036016086918982455
101,1,3,18968.59,524053.21,1,5400,62749,8,2001-03-01,97.04689074074075,0.036195923692557856
101,2,3,3581.66,211507.67,0,3051,44839,2,2001-03-02,69.3240478531629,0.016933948541913397
101,3,3,5413.47,253201.71,0,3259,55010,6,2001-03-03,77.69306842589751,0.021380068878681744
101,4,3,7250.03,247518.77,0,2118,41429,5,2001-03-04,116.86438621340888,0.029290829135907553
101,5,3,1862.92,186029.33,0,2348,45938,7,2001-03-05,79.22884582623509,0.010014119816482703
101,6,3,4735.59,223453.27,0,2651,31864,2,2001-03-06,84.29018106374953,0.021192753187277143
101,7,3,3098.5,201876.44,0,2790,42213,2,2001-03-07,72.35714695340502,0.015348497328365806
101,8,3,4854.27,226507.12,0,3143,46864,6,2001-03-08,72.06717149220489,0.02143098194882351
101,9,3,4445.3,200152.4,0,2650,50897,7,2001-03-09,75.5292075471698,0.022209576302857224
101,10,3,3734.23,207045.39,0,2530,41138,6,2001-03-10,81.83612252964427,0.018035803646726932
101,11,3,17083.97,493435.17,1,5326,44701,5,2001-03-11,92.64648328952309,0.034622521941433566
101,12,3,17576.95,492205.44,1,4224,41587,2,2001-03-12,116.5259090909091,0.035710596778450884
102,1,1,17838.7,493585.88,1,5163,53118,4,2001-01-01,95.60059655239202,0.03614102575219534
102,2,1,5684.48,237523.6,0,2906,59481,3,2001-01-02,81.73558155540262,0.02393227451924777
102,3,1,6375.31,247615.4,0,2724,44749,3,2001-01-03,90.90139500734215,0.025746823501284655
102,4,1,5541.01,234360.55,0,2843,47394,4,2001-01-04,82.43424199788954,0.023643100342613126
102,5,1,6203.61,251928.63,0,2462,53257,5,2001-01-05,102.32681965881397,0.024624474002815797
102,6,1,8797.65,281371.98,0,3008,47868,8,2001-01-06,93.54121675531914,0.03126697263885338
102,7,1,3302.0,196138.31,0,2363,42750,4,2001-01-07,83.00393990689801,0.016835058892880235
102,8,1,4724.25,243633.92,0,3242,42827,8,2001-01-08,75.14926588525601,0.01939077284476644
102,9,1,5363.16,231664.94,0,2513,33251,8,2001-01-09,92.1866056506168,0.023150503481450407
102,10,1,4389.89,227006.85,0,2522,35729,2,2001-01-10,90.01064631245043,0.019338138915191327
102,11,1,18846.54,502189.15,1,4665,39698,3,2001-01-11,107.65040728831727,0.037528767795958956
102,12,1,19499.76,520997.67,1,5135,61921,5,2001-01-12,101.46011100292112,0.037427729763167654
102,1,2,21773.85,552301.16,1,5345,50569,7,2001-02-01,103.33043217960712,0.039423871570358454
102,2,2,5403.25,249134.14,0,2894,49410,8,2001-02-02,86.08643400138217,0.02168811548670126
102,3,2,6204.61,238887.41,0,2564,51267,5,2001-02-03,93.16981669266771,0.02597294683717321
102,4,2,5446.71,226660.19,0,2659,50856,3,2001-02-04,85.24264385107183,0.02403028957136231
102,5,2,4455.32,236460.92,0,3338,50860,6,2001-02-05,70.83910125823847,0.018841675825332995
102,6,2,5095.76,241521.52,0,3064,32247,2,2001-02-06,78.82556135770234,0.02109857539816742
102,7,2,5628.43,227422.79,0,1859,46569,6,2001-02-07,122.33608929532006,0.02474875099368889
102,8,2,2573.91,207648.67,0,2668,36680,5,2001-02-08,77.82933658170916,0.01239550438729032
102,9,2,6051.54,236055.08,0,3081,54347,8,2001-02-09,76.61638429081466,0.02563613543076472
102,10,2,5715.99,246159.97,0,2452,46007,5,2001-02-10,100.39150489396411,0.023220631689222254
102,11,2,17936.06,516254.99,1,4903,38074,6,2001-02-11,105.29369569651234,0.03474263754816201
102,12,2,18791.22,515917.42,1,5302,53900,8,2001-02-12,97.306190116937,0.03642292210253339
102,1,3,18009.41,502555.04,1,5279,40953,5,2001-03-01,95.19890888425837,0.035835696722890296
102,2,3,5111.69,234358.99,0,2819,38426,6,2001-03-02,83.13550549840369,0.02181136725328949
102,3,3,4161.71,219417.33,0,2728,38380,5,2001-03-03,80.43157258064515,0.018967097995404466
102,4,3,7307.7,265414.25,0,3239,34976,3,2001-03-04,81.94326952763198,0.027533186330424987
102,5,3,4628.79,225744.51,0,2964,38977,4,2001-03-05,76.16211538461539,0.02050455180504722
102,6,3,5359.06,231933.17,0,2569,42852,8,2001-03-06,90.28149863760218,0.023106052489171774
102,7,3,4233.11,224591.54,0,2784,39308,7,2001-03-07,80.67224856321839,0.018848038532528873
102,8,3,5025.76,238529.61,0,3064,51376,3,2001-03-08,77.84908942558747,0.0210697531430165
102,9,3,4170.83,210913.57,0,2732,31061,7,2001-03-09,77.20116032210835,0.01977506710450162
102,10,3,3561.7,203368.16,0,2573,46080,7,2001-03-10,79.0393159735717,0.017513557677858716
102,11,3,17243.99,497056.77,1,5619,32178,4,2001-03-11,88.4600053390283,0.0346921942135503
102,12,3,19430.7,527537.57,1,4920,37099,4,2001-03-12,107.22308333333332,0.036832826901788254
103,1,1,18772.23,520054.19,1,5336,53196,5,2001-01-01,97.46142991004498,0.036096680617071844
103,2,1,6463.37,261396.32,0,3148,59026,2,2001-01-02,83.03567979669631,0.024726323614655325
103,3,1,5128.23,243572.33,0,3853,45770,5,2001-01-03,63.21628082014015,0.021054238796336184
103,4,1,3988.28,217822.65,0,2827,31185,5,2001-01-04,77.05081358330385,0.01830975796135067
103,5,1,7569.0,269236.99,0,3179,53888,6,2001-01-05,84.69235294117647,0.028112779005589093
103,6,1,3897.09,227291.68,0,2896,32058,3,2001-01-06,78.48469613259668,0.017145766180266697
103,7,1,3185.39,209057.87,0,2867,45862,2,2001-01-07,72.91868503662364,0.015236881539068584
103,8,1,4923.62,252126.8,0,3363,53693,5,2001-01-08,74.97079988105858,0.01952834843420057
103,9,1,5438.09,224273.95,0,2296,37226,5,2001-01-09,97.6802918118467,0.024247532983656818
103,10,1,5102.83,232799.08,0,2777,38546,4,2001-01-10,83.83114151962549,0.021919459475527137
103,11,1,18079.01,494186.26,1,5007,35721,2,2001-01-11,98.69907329738366,0.036583392666562596
103,12,1,21578.28,558248.39,1,5506,62357,3,2001-01-12,101.38910098074828,0.03865354631833331
103,1,2,18384.44,514237.79,1,4893,44437,5,2001-02-01,105.09662579194767,0.035750853705247915
103,2,2,5813.97,218736.31,0,1985,42634,3,2001-02-02,110.19461460957179,0.026579812012006605
103,3,2,3442.25,199016.45,0,2703,49749,7,2001-02-03,73.62798742138365,0.0172963089232071
103,4,2,2894.33,190528.62,0,2421,32699,7,2001-02-04,78.69831474597274,0.015191051087232984
103,5,2,3703.5,228784.33,0,3293,42503,4,2001-02-05,69.47595809292439,0.016187734535839934
103,6,2,6827.66,268747.29,0,3550,37898,4,2001-02-06,75.70346197183098,0.025405502693627163
103,7,2,7192.53,260980.07,0,2806,48200,2,2001-02-07,93.00786528866715,0.02755969066909975
103,8,2,5839.45,236706.65,0,3016,41628,3,2001-02-08,78.48363726790451,0.02466956462777873
103,9,2,5641.1,241040.14,0,2843,68066,2,2001-02-09,84.78372845585649,0.023403156005468634
103,10,2,4976.95,226451.39,0,2708,43363,7,2001-02-10,83.6231129985229,0.021978005964105582
103,11,2,18519.56,513375.65,1,5088,41099,2,2001-02-11,100.89930227987422,0.03607409116501727
103,12,2,19929.46,522683.62,1,4732,52465,8,2001-02-12,110.45723161453931,0.03812910762346063
103,1,3,17863.43,497090.4,1,4589,38980,5,2001-03-01,108.32216169100022,0.035935978646942285
103,2,3,4237.66,206742.45,0,2422,53067,5,2001-03-02,85.36021882741537,0.02049729022752705
103,3,3,4894.64,215244.44,0,2515,40569,7,2001-03-03,85.5842703777336,0.02273991374643638
103,4,3,5489.29,242670.69,0,2788,35851,3,2001-03-04,87.04113701578193,0.022620325511910813
103,5,3,4754.34,219717.97,0,2790,47173,2,2001-03-05,78.75196057347671,0.021638375777820996
103,6,3,4466.08,223359.01,0,3031,35938,8,2001-03-06,73.69152424942264,0.019995074297652016
103,7,3,6186.78,246993.04,0,2519,42999,7,2001-03-07,98.05202064311234,0.025048398124902626
103,8,3,2029.37,200105.73,0,2934,42938,8,2001-03-08,68.20236196319019,0.010141488701997688
103,9,3,4909.75,209292.35,0,1888,29613,7,2001-03-09,110.85399894067797,0.023458812517514374
103,10,3,4674.63,248638.05,0,3414,48696,2,2001-03-10,72.82895430579964,0.018800943781533037
103,11,3,18321.68,504554.2,1,5626,49100,8,2001-03-11,89.6825808745112,0.036312610221062476
103,12,3,18337.09,506823.89,1,4983,36599,5,2001-03-12,101.71059401966687,0.03618039788929445
104,1,1,18634.77,490374.08,1,4206,34890,8,2001-01-01,116.58917736566809,0.03800113170745077
104,2,1,3047.72,200732.64,0,2691,39350,7,2001-01-02,74.59406911928652,0.015182981701431314
104,3,1,5352.99,238541.73,0,2714,42516,2,2001-01-03,87.89304716285925,0.022440476138074456
104,4,1,6173.78,242996.87,0,2546,32393,5,2001-01-04,95.44260408483896,0.025406829314303513
104,5,1,7019.43,249762.06,0,2418,47221,6,2001-01-05,103.29282878411911,0.028104468709138613
104,6,1,4663.38,231294.42,0,3223,35323,5,2001-01-06,71.76370462302204,0.020162094701636123
104,7,1,4032.55,211149.1,0,2937,57889,6,2001-01-07,71.89278175008512,0.01909811597586729
104,8,1,5519.9,245732.92,0,3458,49110,2,2001-01-08,71.06215153267786,0.02246300577065539
104,9,1,3332.24,209438.52,0,2907,37104,8,2001-01-09,72.04627450980392,0.01591034925189502
104,10,1,3962.7,206117.44,0,2542,18941,7,2001-01-10,81.08475216365066,0.019225447395426608
104,11,1,19265.91,517333.83,1,4915,45013,8,2001-01-11,105.25612004069177,0.03724076965931263
104,12,1,19584.62,525833.09,1,5198,51974,5,2001-01-12,101.16065602154674,0.03724493641128595
104,1,2,20419.4,536881.84,1,5284,25586,2,2001-02-01,101.6051930355791,0.03803332219245859
104,2,2,4260.99,215614.59,0,2234,54682,7,2001-02-02,96.5150358102059,0.019762067121710084
104,3,2,5339.0,208238.54,0,2286,62811,8,2001-02-03,91.09297462817148,0.02563886588909046
104,4,2,6196.56,241049.69,0,2783,41597,2,2001-02-04,86.61505210204815,0.025706566973805276
104,5,2,4421.85,235616.85,0,3255,36807,5,2001-02-05,72.38612903225807,0.018767121281860786
104,6,2,5335.74,242365.36,0,2947,50777,7,2001-02-06,82.24138445877163,0.022015274790093766
104,7,2,2946.21,203186.57,0,2440,48110,3,2001-02-07,83.2731844262295,0.014500023303705555
104,8,2,6005.04,248122.96,0,3070,56689,6,2001-02-08,80.82181107491857,0.02420187152369938
104,9,2,3179.54,223546.68,0,2972,39119,3,2001-02-09,75.21759084791385,0.014223159118265591
104,10,2,5079.05,243863.36,0,2980,37671,3,2001-02-10,81.83334228187918,0.020827442056075996
104,11,2,19970.99,534960.99,1,5397,37578,8,2001-02-11,99.12191773207337,0.03733167534328064
104,12,2,20139.88,529197.68,1,4645,49978,8,2001-02-12,113.92845640473628,0.03805738528558931
104,1,3,20752.67,558307.81,1,5697,54890,7,2001-03-01,98.00031771107601,0.03717066039251716
104,2,3,7672.42,262666.72,0,2783,34685,2,2001-03-02,94.38257994969456,0.02920971488127617
104,3,3,1877.98,198490.26,0,3291,40597,5,2001-03-03,60.31305378304467,0.009461320671351834
104,4,3,6260.43,236052.01,0,2760,48700,8,2001-03-04,85.52609057971014,0.026521400940411395
104,5,3,5944.21,242788.52,0,3063,54813,7,2001-03-05,79.26494286647078,0.02448307687694624
104,6,3,6077.47,233991.84,0,2291,59633,3,2001-03-06,102.13524225229158,0.025972999742213235
104,7,3,5175.6,205272.54,0,2152,37550,5,2001-03-07,95.38686802973979,0.025213309096287308
104,8,3,6273.85,251908.66,0,3053,32452,6,2001-03-08,82.5118440877825,0.024905257326207048
104,9,3,6648.33,247475.8,0,2614,52921,7,2001-03-09,94.67322111706197,0.026864566151518655
104,10,3,5169.9,247012.41,0,2855,42717,8,2001-03-10,86.51923292469353,0.02092971766074425
104,11,3,16523.58,481306.65,1,4798,50183,6,2001-03-11,100.31401625677366,0.034330670477958285
104,12,3,17087.2,495144.79,1,5148,44119,5,2001-03-12,96.18197163947164,0.03450950175604191
105,1,1,18454.91,513590.41,1,5106,37889,6,2001-01-01,100.58566588327457,0.035933128112730923
105,2,1,4923.37,239565.45,0,2966,37953,8,2001-01-02,80.77054956169927,0.0205512522778222
105,3,1,3380.18,211746.39,0,2330,45505,6,2001-01-03,90.8782789699571,0.01596334180714958
105,4,1,4452.83,243744.71,0,3447,43222,4,2001-01-04,70.71212938787352,0.018268416984311166
105,5,1,5087.96,236026.25,0,2725,26174,7,2001-01-05,86.6151376146789,0.021556754810111163
105,6,1,6029.11,235915.32,0,2447,42841,4,2001-01-06,96.41002043318349,0.025556246198847957
105,7,1,6407.48,225110.14,0,2188,54901,7,2001-01-07,102.88397623400367,0.02846375556427622
105,8,1,4876.97,218577.54,0,2751,49077,5,2001-01-08,79.45384950926936,0.022312310770813873
105,9,1,6543.88,239165.93,0,1845,57186,2,2001-01-09,129.62923035230352,0.027361255008186158
105,10,1,5436.3,251379.9,0,3038,42429,6,2001-01-10,82.74519420671494,0.021625834046397504
105,11,1,17275.97,500810.24,1,5033,60213,2,2001-01-11,99.50531293463143,0.034496039857331996
105,12,1,20831.73,541777.33,1,4672,61346,8,2001-01-12,115.96261344178082,0.03845072291969101
105,1,2,20546.89,525920.18,1,5353,37627,5,2001-02-01,98.24774518961331,0.03906845711834065
105,2,2,4915.62,244317.78,0,3433,50356,4,2001-02-02,71.1674279056219,0.02011978006676387
105,3,2,6537.28,253440.65,0,2986,43380,2,2001-02-03,84.87630609511051,0.02579412576475005
105,4,2,2681.87,201813.55,0,2560,55447,5,2001-02-04,78.83341796875,0.013288850030139205
105,5,2,4735.8,228173.96,0,3095,38373,2,2001-02-05,73.72341195476575,0.020755216765313625
105,6,2,5769.31,230702.97,0,3185,36314,8,2001-02-06,72.43421350078494,0.02500752374362584
105,7,2,5374.55,236310.04,0,2914,45350,6,2001-02-07,81.09472889498971,0.0227436379766175
105,8,2,5532.85,246707.13,0,3221,49481,3,2001-02-08,76.59333436820863,0.022426794069551212
105,9,2,4643.67,231613.65,0,2611,42585,7,2001-02-09,88.70687476062811,0.020049206944409367
105,10,2,3276.92,217934.87,0,2837,48007,4,2001-02-10,76.81877687698272,0.015036235367015843
105,11,2,19570.31,523466.44,1,4767,36658,2,2001-02-11,109.81045521292218,0.03738598791548127
105,12,2,18549.56,517085.54,1,5181,44254,6,2001-02-12,99.80419610113877,0.035873290906568385
105,1,3,18652.3,505829.51,1,5453,44454,7,2001-03-01,92.76169264624977,0.036874677398714834
105,2,3,4133.37,205742.25,0,2111,31497,8,2001-03-02,97.46198484130744,0.0200900398435421
105,3,3,4949.29,234813.67,0,3073,44771,7,2001-03-03,76.41186788154899,0.021077520742297497
105,4,3,3289.82,208112.31,0,2568,56380,2,2001-03-04,81.0406191588785,0.0158079067980169
105,5,3,5035.45,227378.31,0,2727,51254,4,2001-03-05,83.38038503850385,0.022145691908784088
105,6,3,7263.96,269771.51,0,3357,45019,6,2001-03-06,80.36089067619899,0.02692634222197889
105,7,3,4170.67,221757.95,0,2808,43837,2,2001-03-07,78.97362891737892,0.018807307697424152
105,8,3,5372.06,238134.64,0,2803,47601,6,2001-03-08,84.9570602925437,0.02255891876965065
105,9,3,8278.2,270803.25,0,2837,57551,7,2001-03-09,95.45408882622489,0.030569057055260602
105,10,3,6464.77,249236.93,0,3183,39191,5,2001-03-10,78.30252277725415,0.025938250804164537
